256,4,35334132
257,1,36388567
258,6,30565335
259,7,34564468
260,8,8194007
261,4,34754293
262,3,32445339
263,1,36354778
264,6,34496036
265,1,34997082
266,8,36444534
267,2,32906338
268,2,36582898
269,9,35640858
270,9,33097909
271,7,31854442
272,3,35876006
273,4,36868934
274,8,34525858
275,7,34713687
276,6,36078777
277,1,34943105
278,3,36344976
279,2,8036156
280,8,34930370
281,6,36546894
282,2,34997080
283,3,35849186
284,3,35727935
285,1,33978183
286,7,30985406
287,4,3753303
288,6,34682972
289,8,31343875
290,2,8298729
291,1,34667573
292,7,36106345
293,3,2930968
294,9,35454425
295,9,36729687
296,9,34403017
297,9,35730564
298,6,34494149
299,4,1357461
300,4,34162394
301,2,30177124
302,8,7877311
303,1,37885070
304,7,31804010
305,6,35223432
306,6,36110996
307,4,35568442
308,9,37048498
309,9,37431365
310,6,34997077
311,6,37347911
312,2,33374265
313,3,8153410
314,7,35506817
315,8,31914848
316,1,37436294
317,4,34056396
318,9,36080035
319,3,34335697
320,8,34941788
321,6,34668619
322,4,37384763
323,2,36892798
324,7,31133898
325,1,37323947
326,3,33239419
327,4,36574274
328,8,32374061
329,7,34630759
330,6,1683050
331,1,37945064
332,8,34930372
333,2,34436674
334,4,33772329
335,1,36937529
336,7,35275022
337,2,37944632
338,6,34140616
339,3,30367365
340,9,34215821
341,9,36808716
342,4,36759975
343,7,36404853
344,3,36079888
345,1,30132701
346,8,9620475
347,6,37979610
348,6,35849186
349,4,31513458
350,2,37602330
351,9,32572926
352,8,36871736
353,7,37280085
354,6,34626116
355,3,36331122
356,1,36181009
357,7,37248285
358,4,34312056
359,1,34997085
360,9,36206259
361,3,36079879
362,8,37245921
363,6,1698598
364,4,34473827
365,8,35411201
366,9,36137552
367,9,37089182
368,9,36582899
369,1,8110560
370,3,35374190
371,7,35915690
372,6,33902950
373,2,35888869
374,9,35145136
375,4,4399703
376,11,36826650
377,6,36325125
378,2,34726089
379,10,5702706
380,10,34486102
381,1,32362652
382,3,32559782
383,10,34626117
384,9,36241824
385,9,34436674
386,4,32003395
387,4,2255158
388,2,37526257
389,2,36206259
390,6,33999025
391,1,37167305
392,9,36079893
393,9,35360369
394,9,35888869
395,3,34959675
396,11,4446485
397,11,34451383
398,4,33638428
399,10,35492924
400,9,36414425
401,9,31602061
402,9,30827192
403,9,34215822
404,2,34298499
405,9,34699668
406,6,30403589
407,9,34491913
408,2,33453960
409,2,36079893
410,9,36729686
411,9,37526257
412,1,35245052
413,11,35709043
414,10,35728530
415,9,37248287
416,13,36778867
417,3,30287019
418,4,31532656
419,12,35044105
420,12,35334132
421,1,36516320
422,15,33097909
423,9,34808762
424,11,34052428
425,13,37126395
426,13,32374061
427,10,30383766
428,14,34441468
429,9,31516672
430,9,33453960
431,12,32955381
432,13,32548758
433,13,30611680
434,15,31724057
435,10,36391238
436,3,36635524
437,9,35778204
438,9,32906338
439,9,35272015
440,9,36079890
441,14,36740737
442,14,37390245
443,11,36430773
444,15,32825454
445,10,38123336
446,13,8124417
447,10,37245921
448,12,8203900
449,3,37292485
450,11,35223433
451,9,34947189
452,9,34298499
453,9,34726089
454,9,35953743
455,9,30773554
456,9,36110996
457,14,36912442
458,13,36590463
459,10,35861194
460,11,37520959
461,15,32479576
462,13,34481683
463,3,37344422
464,14,37375706
465,10,37344430
466,12,32345931
467,11,34331509
468,13,34930369
469,16,35354389
470,10,35537300
471,15,35536571
472,13,30611679
473,14,34388139
474,16,34481684
475,15,null
476,9,35888871
477,9,34640959
478,9,35640848
479,12,34943241
480,11,1654819
481,14,35355783
482,16,35199553
483,10,33167063
484,13,3472354
485,12,37465201
486,11,35029957
487,17,33930394
488,17,34808763
489,14,37347900
490,10,36078779
491,10,32955381
492,15,8276709
493,13,37451118
494,16,37116939
495,17,36224661
496,17,30383766
497,12,36462869
498,11,36651697
499,13,37051615
500,15,37285003
501,14,35953611
502,16,36442926
503,11,37626670
504,10,37225606
505,15,35937395
506,17,35058036
507,17,34808762
508,13,36583686
509,13,8194007
510,12,32491274
511,14,38277832
512,16,34481680
513,16,37245921
514,11,34752700
515,10,35730708
516,17,35540851
517,15,34377570
518,13,31172510
519,16,35225993
520,11,36441862
521,14,36335624
522,17,37125843
523,12,9619959
524,15,34108464
525,15,34215820
526,10,519620
527,10,33334097
528,13,35963069
529,13,34930368
530,11,37022702
531,17,37077261
532,12,33800786
533,14,33061995
534,15,35685443
535,10,418598
536,13,36713850
537,14,37473974
538,17,34779651
539,16,34908740
540,15,35937392
541,12,31244486
542,11,32243275
543,10,7881505
544,15,35937396
545,16,36601187
546,14,34535898
547,17,33976677
548,13,36371558
549,12,34753327
550,15,36388566
551,14,36062700
552,10,35272054
553,16,31151836
554,17,1500196
555,12,31984204
556,12,37022702
557,11,7877917
558,15,34564048
559,14,34774431
560,13,31709523
561,13,8155478
562,17,34140617
563,12,36048470
564,16,34598904
565,15,36582553
566,15,34298499
567,15,33601086
568,10,35931535
569,12,35975681
570,11,33810390
571,11,34930372
572,13,35553933
573,13,3894276
574,14,36480841
575,17,32091434
576,10,34754296
577,15,37609637
578,11,36480841
579,14,36224656
580,10,35908756
581,16,36009119
582,13,34514465
583,17,9613173
584,15,35957697
585,11,33116872
586,12,30132687
587,16,36080053
588,14,35008527
589,13,34055256
590,10,36694467
591,17,38077933
592,11,36181011
593,15,38229421
594,12,34482261
595,17,34754295
596,10,37086994
597,14,9646572
598,15,2511767
599,13,34500931
600,13,36109370
601,16,1467722
602,11,35442464
603,12,4864206
604,15,38319122
605,14,37136813
606,14,36808611
607,14,34190730
608,13,9620471
609,10,35380367
610,16,33841443
611,17,30492279
612,17,36937529
613,14,30781482
614,15,34634791
615,15,35937391
616,10,33658484
617,13,null
618,17,36079885
619,12,30157753
620,11,3890826
621,15,31470006
622,17,37463420
623,14,8302
624,13,9620473
625,16,37145732
626,11,34326186
627,12,37463606
628,13,36371557
629,13,31343875
630,10,665226
631,10,37918326
632,14,37796852
633,17,35251904
634,17,37248287
635,15,37796692
636,12,34803496
637,16,37177541
638,13,34481681
639,13,32404626
640,17,35223435
641,17,null
642,14,34397419
643,15,35272060
644,15,null
645,15,34997080
646,10,37970510
647,15,34403017
648,14,null
649,11,32633209
650,12,34461065
651,16,31591571
652,17,38277479
653,17,null
654,13,35008531
655,13,null
656,13,7877311
657,13,null
658,10,36851933
659,10,null
660,11,37904960
661,15,4020215
662,15,31244486
663,15,null
664,17,36243316
665,17,null
666,12,33946475
667,12,null
668,14,313555
669,16,36279659
670,16,null
671,16,null
672,13,35008532
673,10,35538318
674,10,null
675,13,null
676,13,34930370
677,13,null
678,10,null
679,13,null
680,10,null
681,10,null
682,10,37048498
683,11,2627301
684,11,null
685,11,null
686,17,36595582
687,17,null
688,15,37691812
689,16,36729714
690,16,null
691,16,null
692,16,37248285
693,16,null
694,15,null
695,15,34431722
696,12,31938460
697,12,30667988
698,12,4446485
699,14,30144225
700,12,null
701,13,33386370
702,10,35268787
703,10,null
704,11,36254943
705,11,null
706,17,35283633
707,11,null
708,11,null
709,16,36760683
710,16,null
711,16,36257309
712,16,null
713,10,36079884
714,15,32438894
715,14,36518341
716,14,null
717,11,30403590
718,12,4097003
719,12,null
720,12,null
721,16,37160786
722,16,null
723,16,null
724,16,31513458
725,17,37003912
726,15,35809465
727,13,30657308
728,14,36315347
729,14,36080053
730,13,null
731,13,null
732,12,34437341
733,12,null
734,10,8233373
735,16,36963657
736,16,37474341
737,17,32999763
738,11,33630420
739,11,null
740,11,null
741,11,null
742,15,7911687
743,13,30657311
744,15,null
745,15,34331508
746,17,36892801
747,11,37374437
748,14,30877002
749,14,null
750,10,35011296
751,10,null
752,10,34808763
753,12,35667692
754,16,36831389
755,11,35283461
756,15,34899925
757,17,34899080
758,15,null
759,15,37248286
760,17,null
761,14,35505810
762,14,null
763,14,null
764,13,30163110
765,18,null
766,18,35980817
767,18,30985406
768,18,null
769,10,36705594
770,12,7953693
771,16,34768543
772,11,34997079
773,11,null
774,11,null
775,11,null
776,17,34626114
777,17,36078779
778,15,37370691
779,18,36310362
780,17,35224330
781,17,37048498
782,12,34800779
783,16,32509043
784,11,36337593
785,15,34701960
786,10,32251432
787,10,36374472
788,15,null
789,18,36924828
790,20,null
791,20,null
792,12,36580205
793,12,null
794,17,34536107
795,17,36391238
796,17,null
797,17,null
798,11,34713689
799,11,null
800,11,36909291
801,16,34244528
802,16,34481682
803,16,3472354
804,18,36411342
805,18,null
806,19,36603610
807,14,4354180
808,14,null
809,12,37390939
810,20,5442687
811,20,null
812,17,36743809
813,16,34318147
814,16,30781482
815,16,34310036
816,16,null
817,16,35904516
818,16,null
819,19,36106329
820,14,38094031
821,19,null
822,14,null
823,14,35506817
824,14,null
825,12,38092594
826,18,35953965
827,17,32282389
828,17,37086994
829,17,null
830,17,null
831,19,35885437
832,19,null
833,20,32313543
834,20,null
835,20,31148026
836,20,34580847
837,20,36717264
838,16,36500677
839,14,36544015
840,18,36425359
841,18,34056396
842,18,null
843,12,32378104
844,12,null
845,12,34032566
846,12,null
847,14,35724027
848,14,36963657
849,14,36279659
850,20,35686079
851,20,1357461
852,20,35885438
853,20,35457484
854,20,null
855,20,null
856,20,null
857,20,33749109
858,20,5748499
859,20,37075776
860,18,36937995
861,18,null
862,18,null
863,18,null
864,19,32560653
865,19,null
866,18,2202565
867,20,36903564
868,20,null
869,14,33027162
870,12,30190630
871,12,33976671
872,12,null
873,19,37820
874,12,null
875,19,null
876,18,37505408
877,18,null
878,18,null
879,18,null
880,18,37126395
881,18,null
882,18,null
883,18,null
884,18,null
885,18,null
886,18,null
887,18,null
888,18,null
889,18,null
890,18,null
891,18,null
892,18,null
893,18,null
894,18,37225606
895,18,32978341
896,18,32224166
897,19,36106330
898,18,null
899,19,null
900,18,null
901,19,null
902,18,null
903,19,null
904,18,null
905,19,null
906,18,null
907,18,null
908,19,null
909,19,2202565
910,18,null
911,19,null
912,20,33632153
913,18,null
914,18,36381767
915,18,8233373
916,19,null
917,18,null
918,19,null
919,18,null
920,20,null
921,20,37436294
922,19,null
923,20,null
924,19,null
925,20,null
926,20,35745727
927,20,35245052
928,20,32130396
929,20,31175119
930,19,null
931,19,null
932,19,null
933,19,null
934,20,null
935,20,35526685
936,19,null
937,20,null
938,19,null
939,20,null
940,20,37323947
941,20,36354778
942,20,33464805
943,19,null
944,19,null
945,19,32362652
946,19,null
947,19,null
948,19,null
949,20,null
950,20,34930369
951,19,null
952,20,null
953,19,null
954,19,36808716
955,20,null
956,20,34772475
957,19,null
958,20,null
959,20,32362652
960,19,null
961,20,null
962,19,null
963,20,null
964,20,37945064
965,19,null
966,20,null
967,20,62619
968,20,34385816
969,19,null
970,19,null
971,19,null
972,19,null
973,19,null
974,19,null
975,19,null
976,19,null
977,19,null
978,19,null
