곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
35953447,스트레이 (The Stray),바다를 건너,바다를 건너,"
							바다를 건너 너를 처음 봤던 날로 돌아가 안녕이라고 말하며 난 다시 네게 같은 말을 건넬 거야 구름을 넘어 너를 사랑했던 날로 돌아가 아무렇지 않은 듯 웃으며 난 다시 네게 꿈을 나눠줄 거야 너랑 보던 별들이 떠있어 거짓말처럼 눈부셔 해가 뜨기 전에 잠들 거야 네 잠버릇을 그리며 바다를 건너 너를 처음 봤던 날로 돌아가 안녕이라고 말하며 난 다시 네게 같은 말을 건넬 거야 너랑 보던 별들이 떠있어 거짓말처럼 눈부셔 해가 뜨기 전에 잠들 거야 네 잠버릇을 그리며 너랑 보던 별들이 떠있어 거짓말처럼 눈부셔 해가 뜨기 전에 잠들 거야 네 잠버릇을 그리며 시간을 넘어 우리 헤어졌던 날로 돌아가 많이 늦었지만 미안하다고 다신 이 손 놓지 않겠다고 
","발라드, 인디음악",neutral: 72.7% love: 4.5% enthusiasm: 4.5% sadness: 18.2%,sadness
8155478,볼빨간사춘기,심술,Half Album RED ICKLE,"
							노란 머리 볼에 빨간 홍조 빼빼 묶은 머리 but a girl with bobbed hair 나 신발 꺾어 신고 돌아다녀 Cuz I'm lonely  내가 좋아하는 건 제일 잘하는 건 물어뜯기 꼬집기 깨물기 and 몰래 따라 걷기 with red sunglass Hey Miss short skirt lady 손때 묻은 손수건은 좀 떼줄래 Hey 뭐야 긴 생머리 언니 헐 아이 컨택은 그만 부리고 그 손 떼 헝클어진 머리칼을 흩날리며 네게 건네 조금은 녹아 흘러내린 아이스크림 좀 따가운 시선 받으면 어때 네게 주려고 진득해진 손바닥으로 달려온 나야 너 진짜 귀여워 진짜 잘생겼어 그러니까 여자들이 자꾸 들러붙어 이거 뭐예요 저거 뭐예요 Or you have a girl friend Hey Miss short skirt lady 손때 묻은 손수건은 좀 떼줄래 Hey 뭐야 긴 생머리 언니 헐 아이 컨택은 그만 부리고 그 손 떼 U know what I’m saying 헝클어진 머리칼을 흩날리며 네게 건네 조금은 녹아 흘러내린 아이스크림 좀 따가운 시선 받으면 어때 네게 줄려고 진득해진 손바닥으로 달려 온 나야 Woo Yeah 진짜 얄미운 너 yeah 나는 싫어 네가 볼 꼬집는 거 빨갛게 익은 내 맘 놀리는 것도 싫어 이렇게 심술 부리는 거야 
","인디음악, 포크/블루스",neutral: 79.3% love: 13.8% anger: 6.9%,love
31853557,마크툽 (MAKTUB),오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),Red Moon : To You My Light,"
							별빛이 내린 밤 그 풍경 속 너와 나 날 새롭게 하는 따뜻하게 만드는 니 눈빛 니 미소 영원히 담아둘게 너로 가득한 맘 널 닮아가는 나 날 위한 선물 꿈보다 더 아름다운 서로의 품에서 끝 없는 밤을 걷자 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 행복이 짙은 날 어둠이 없는 밤 같은 맘 속에 같은 꿈이 피어난 건 우리의 정해진 운명이 맞닿은거야 나의 모든 날들을 다 주고싶어 내 이 맘을 모두 전하고 싶어 잠들지 못한 푸른 바람들 이렇게 밝게 이 밤을 비춰 너와 작은 일상을 함께 하는게 내 가장 큰 기쁨인걸 넌 알까 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 내게 온 너란 빛이 눈 부셔도 네 앞에서 한 순간도 눈 감지 않아 다가올 시간도 계절의 바람도 널 데려가지 못하게 내가 더 좋은 사람이 되고 싶어 더 아름답게 널 안을 수 있게 잠들지 못한 잠들 수 없는 바람들이 널 부르고 있어 언제까지나 너와 함께 할거야 내 마지막 숨결도 너일거야 내 세상 속에 넌 빛이 되어 지금 모습 그대로 내 곁에만 이렇게 밝게 이 밤을 비춰 
","R&B/Soul, 인디음악",love: 27.5% neutral: 55.0% sadness: 10.0% happiness: 5.0% enthusiasm: 2.5%,love
34930368,볼빨간사춘기,Love story,Seoul,"
							Thought that I was princess 날 좋아하던 그때 수줍게 꽃을 건네던 너에게 웃으며 손을 내밀었지 시간 지나 my birthday 우린 몰래 run away 온통 둘뿐인 밤거릴 걷다가 너와 눈이 마주친 그날 Oh babe 너의 눈동자에 cheers 달빛에 비춰진 우리의 흩어진 잔상 너의 이야기에 취해 밤하늘의 별이 쏟아질 것만 같은 기분 Oh god please this is not a dream Thought that it was romance 날 바래다준 그때 수줍게 인사를 건네던 너에게 살며시 입을 맞추었지 시간 지나 go on trip 한 손엔 진한 커피 우리가 새긴 별자릴 찾다가 너와 눈이 마주친 그날 Oh babe 너의 눈동자에 cheers 달빛에 비춰진 우리의 흩어진 잔상 너의 이야기에 취해 밤하늘의 별이 쏟아질 것만 같은 기분 Oh oh oh 꿈인가 봐 그래 니가 내 옆에 있는 꿈 Oh oh no 아니잖아 이건 yeah I got you boy Oh babe 너의 눈동자에 cheers 붉게 물들어진 우리의 오래된 잔상 너의 이야기에 취해 온 세상의 별이 쏟아질 것만 같은 기분 Oh god please this is not a dream 
","인디음악, 포크/블루스",love: 21.7% neutral: 69.6% enthusiasm: 8.7%,love
35391594,21학번,스티커 사진,스티커 사진,"
							눈 감고 찍은 사진 장난스런 표정 하나둘 셋 하고서 손가락 하트 둘이서 연습했던 시그니처 포즈 꽃받침 속 너와 나 빛나고 있어 오늘 뭐해 날씨도 좋은데 홍대 가서 커피나 마실래 연인들 많은 거리에 도란도란 너랑 걷고 싶은데 우리도 예쁜 커플옷 입고 같이 데이트할래 눈 감고 찍은 사진 장난스런 표정 하나둘 셋 하고서 손가락 하트 둘이서 연습했던 시그니처 포즈 꽃받침 속 너와 나 빛나고 있어 수줍었던 그대를 만난 지 이번 주말 벌써 1년이야 기념일마다 약속한 사진 들을 많이 갖고 싶어져 아직도 너랑 설레고 싶어 우리 데이트할래 눈 감고 찍은 사진 장난스런 표정 하나둘 셋 하고서 손가락 하트 둘이서 연습했던 시그니처 포즈 꽃받침 속 너와 나 빛나고 있어 그대를 사랑했던 모든 시간들이 하나부터 열까지 너무 소중해 우리가 약속했던 많은 나날들이 사진 속 우리처럼 빛나고 있어 
","발라드, 인디음악",neutral: 70.4% love: 25.9% sadness: 3.7%,love
33334097,마크툽 (MAKTUB),비로소 너에게 도착했다 (Full Bloom),Red Moon : Full Bloom (滿開),"
							너 햇살처럼 다가와 나의 그늘에 아늑히 내려앉아 긴 하루와 지친 맘을 안아주면 나 이제야 숨이 쉬어져 너와 함께 느리게 걷고싶다 어스름한 황혼 무렵 멀리를 바라보며 사소한 일상과 은밀한 말들로 둘만의 소중한 이야기를 적어 가겠다 이윽고 여기 왔어 너의 미소 속에 별을 따라 함께 했던 또 함께 할 모든 날을 그리며 오고 가는 계절과 수 많은 스침과 흩어짐을 지나 비로소 너에게 도착했다 처음 내게 왔던 그날의 향기와 너와 울고 웃던 기억 전부 잊지 않겠다 지금껏 그랬듯 앞으로도 계속 난 너만 있다면 이 생에 더 바랄게 없다 이윽고 여기 왔어 너의 미소 속에 별을 따라 함께 했던 또 함께 할 모든 날을 그리며 오고 가는 계절과 수 많은 스침과 흩어짐을 지나 비로소 너에게 너만을 위한 마음의 소리 약속의 꽃으로 피어나기를 하늘을 보면 꽃이 헤엄치는 봄의 꿈과 시로 가득 하기를 영원한 이야기로 바람 좋은 날이면 행복한 노랠 부르곤 했어 긴 겨울 속 너를 위해 이렇게 아름다워 이토록 눈부셨구나 비로소 너에게 도착했다 
","R&B/Soul, 인디음악",neutral: 57.6% love: 18.2% sadness: 18.2% enthusiasm: 3.0% happiness: 3.0%,love
34451383,범진,인사,인사,"
							돌아서는 너를 보며 난 아무 말도 할 수 없었고 슬퍼하기엔 짧았던 나의 해는 저물어 갔네 지나치는 모진 기억이 바람 따라 흩어질 때면 아무 일도 없듯이 보내주려 해 아픈 맘이 남지 않도록 안녕 멀어지는 나의 하루야 빛나지 못한 나의 별들아 차마 아껴왔던 말 이제서야 잘 지내 인사를 보낼 게 떠나가는 너를 보며 난 아무 말도 할 수 없었고 슬퍼하기엔 짧았던 나의 해는 저물어 갔네 돌이킬 순 없는 추억이 바람 따라 흩어질 때면 아무 일도 없듯이 보내주려 해 아픈 맘이 남지 않도록 안녕 멀어지는 나의 하루야 빛나지 못한 나의 별들아 차마 아껴왔던 말 이제서야 잘 지내 인사를 보낼 게 잘 지내 인사를 보낼 게 
","발라드, 인디음악",neutral: 40.9% sadness: 27.3% love: 31.8%,love
33601086,오반(OVAN),허리춤,허리춤,"
							baby we can head it to yeah 어디든  오른 손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  baby we can head it to yeah 어디든  오른 손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  살다 보니까 해외 한 번 간적이 없네  코로나는 또 예상 조차 못해  제주도는 어떻고 서울이면 또 어때  어차피 이제 내 사랑이 나의 옆에  우리 사랑이 2년전 다시  돌아오게 해달라 빌었어 I Can't beileve  당시에 멍청이었던  내가 널 만나 이만큼이나 바뀌었어  하나님께 무한감사  내 삶은 너 없인 안 돌아가  더 이상의 헤어짐은 시간낭비야  세상 등지고 도망가자  여기도 OH 저기도 모두 beutiful  우리뿐이여서  we can run it up we can turn it up  baby i can show you love yeah  그럼 Show me love baby  baby we can head it to yeah 어디든  오른손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  baby we can head it to yeah 어디든  오른 손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  신림에서부터 청라  오직 너를 위해서 택시를 탔던  월급 120 스무살의 꼬마  이제 제네시스 순식간에 바뀌어  Tell me what it feels  내게 말해 So nice  너는 말했지 안그래도 좋아  네가 있어서 내가 어른이 됐어  여기 멈춰서 이제 얼음이 돼줘  I can write it for my days  난 노랠 쓸 수 밖에 없지  넌 나의 신부가 돼 줄래 Oh yeah  I am yours  네 눈 앞에 맘껏 꼬집어도 돼  영원한 약속이 돼 줄게  baby we can head it to yeah 어디든  오른손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  baby we can head it to yeah 어디든 오른 손은 춤을 춰 네 허리 춤 뛰어들어 둘만의 Party pool what i gotta do what you gonna do 난 지금 어렸을 때처럼 너와 춤을 출래 내 손이 허리 춤에 스물에 능글맞았던 우린 다섯이 돼 너만 기다렸지 매일 baby we can head it to yeah 어디든 오른손은 춤을 춰 네 허리 춤 뛰어들어 둘만의 Party pool what i gotta do what you gonna do baby we can head it to yeah 어디든 오른 손은 춤을 춰 네 허리 춤 뛰어들어 둘만의 Party pool what i gotta do what you gonna do 
","랩/힙합, 인디음악",happiness: 37.2% neutral: 37.2% sadness: 14.0% love: 11.6%,happiness
3136472,10CM,사랑은 은하수 다방에서,1,"
							사랑은 은하수 다방 문 앞에서 만나 홍차와 냉커피를 마시며 매일 똑같은 노래를 듣다가 온다네 그대는 물에 젖지 않은 성냥개비 같죠 아무리 싫은 표정 지어도 불타는 그 마음을 감출 수가 없다네,그대 나에게 무슨 말이라도 해주오 나는 찻잔에 무지개를 띄워주리 하루도 이틀도 사흘도 배겨낼 수가 없네 못 살고 못 죽고 그대 없는 홍대 상수동 신촌 이대 이태원 걸어 다닐 수도 없지,그대 나에게 무슨 말이라도 해주오 나는 찻잔에 무지개를 띄워주리 하루도 이틀도 사흘도 배겨낼 수가 없네 못 살고 못 죽고 그대 없는 홍대 상수동 신촌 이대 이태원 걸어 다닐 수도 없지,사랑은 은하수 다방 문 앞에서 만나 홍차와 냉커피를 마시며 매일 똑같은 노래를 듣다가 온다네 사랑은 은하수 다방 문 앞에서 만나 홍차와 냉커피를 마시며 매일 똑같은 노래를 듣다가 온다네,그대 그댈 그댄 그대 그댈 그댄 그대 그대 그댄 대박 대박 
","인디음악, 포크/블루스",love: 11.1% neutral: 48.1% happiness: 11.1% anger: 3.7% sadness: 25.9%,sadness
32224166,#안녕,너의 번호를 누르고 (Prod. 영화처럼),너의 번호를 누르고,"
							우연히 너를 만나서 너의 옆자리에 앉아 그렇게 우린 친해졌어 짧은 시간에 그렇게 가까워질 수 있다는게 그게 참 신기했어 소소한 일상부터 어린 시절 얘기 까지도 그리 똑같진 않아도 말이 참 잘 통해서 더 짧았던 거야 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기 까지인 가봐 어쩌다 먼 훗날에 그때 우리 약속 기억 날까 아쉬움만 가득했던 그때 난 왜 그랬을까 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기까지인 가봐 아무일 없이 살다보면 모두 잊혀질거라 또 맘을 속이고 달래도 자꾸만 그 때 니가 생각나 또 너를 부르게 돼 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 스쳐가버린 그 때 그 시절 속의 우린 여기까지인 가봐 
","발라드, 인디음악",neutral: 59.4% sadness: 18.8% love: 21.9%,love
