곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
33464977,임영웅,잊어야 한다는 마음으로,뽕숭아학당 PART22,"
							잊어야 한다는 마음으로 내 텅 빈 방문을 닫은 채로 아직도 남아 있는 너의 향기 내 텅 빈 방 안에 가득한데 이렇게 홀로 누워 천정을 보니 눈앞에 글썽이는 너의 모습 잊으려 돌아 누운 내 눈가에 말 없이 흐르는 이슬방울들 지나간 시간은 추억 속에 묻히면 그만인 것을 나는 왜 이렇게 긴긴 밤을 또 잊지 못해 새울까 창 틈에 기다리던 새벽이 오면 어제 보다 커진 내 방 안에 하얗게 밝아온 유리창에 썼다 지운다 널 사랑해 지나간 시간은 추억 속에 묻히면 그만인 것을 나는 왜 이렇게 긴긴 밤을 또 잊지 못해 새울까 창 틈에 기다리던 새벽이 오면 어제 보다 커진 내 방 안에 하얗게 밝아온 유리창에 썼다 지운다 널 사랑해 
",성인가요/트로트,sadness: 40.9% neutral: 36.4% love: 22.7%,sadness
37851409,박지현,꽃물,미스터로또 베스트 PART60,"
							꽃물이 들었어요 외로웠던 나의 가슴에 빨강 노랑 분홍빛에 곱디고운 사랑 꽃물이 어서 내게로 오세요 어서 손잡아 주세요 나는 그대 남자예요 하나도 아낌없이 하나도 남김없이 모두 모두 줄게요 눈물일랑 주지 말아요 아픔일랑 주지 말아요 이제는 그대만이 나에게 전부에요 영원히 영원히 영원히 꽃물든 나의 가슴에 상처를 주지 마세요 그대를 사랑합니다,꽃물이 들었어요 외로웠던 나의 가슴에 빨강 노랑 분홍빛에 곱디고운 사랑 꽃물이 어서 내게로 오세요 어서 손잡아 주세요 나는 그대 남자에요 하나도 아낌없이 하나도 남김없이 모두 모두 줄게요 눈물일랑 주지 말아요 아픔일랑 주지 말아요 이제는 그대만이 나에게 전부에요 영원히 영원히 영원히 꽃물든 나의 가슴에 상처를 주지 마세요 그대를 사랑합니다 그대를 사랑합니다
					",성인가요/트로트,neutral: 32.0% love: 36.0% sadness: 32.0%,love
35005036,장민호,회초리,회초리,"
							어린 시절 그토록 무서워하던 싸리나무 회초리 엄마의 그 회초리가 아니었다면 지금 난 뭐가 됐을까 세월은 흘러 자식하나만 바라보고 사는 어머니 나는 아직도 엄마 앞에선 아홉살 난 어린 아인데 이젠 내가 아무리 잘못 살아도 때려 줄 사람이 없어요 엄마 엄마 그옛날처럼 회초리 한대 맞고 싶어요 어린 시절 그토록 무서워하던 싸리나무 회초리 엄마의 그 회초리가 아니었다면 지금 난 뭐가 됐을까 세월은 흘러 자식하나만 바라보고 사는 어머니 나는 아직도 엄마 앞에선 아홉살 난 어린 아인데 이젠 내가 아무리 잘못 살아도 때려 줄 사람이 없어요 엄마 엄마 그옛날처럼 회초리 한대 맞고 싶어요 회초리 한대 맞고 싶어요 
",성인가요/트로트,neutral: 81.0% sadness: 19.0%,sadness
36117953,손태진,타인,불타는 트롯맨 디너쇼 미션 PART 2,"
							우리는 타인이었고 지금도 타인이지만 짧았던 한 순간의 짓궂은 만남도 있었지 우연히 시작되었던 그날의 작은 인연이 내 야윈 가슴속에 너무나 큰 상처로 남아 그렇게도 빨리 끝날 인연이라면 맺지 못할 사랑이었다면 처음부터 우리 서로 만나지도 않았어야 좋았을 것을 심술궂은 그 인연 하필 우릴 찾아와 왜 이다지 가슴 아프게 하나 그렇게도 수많은 사람들 중에서 하필이면 당신과 나였나 그렇게도 빨리 끝날 인연이라면 맺지 못할 사랑이었다면 처음부터 우리 서로 만나지도 않았어야 좋았을 것을 심술궂은 그 인연 하필 우릴 찾아와 왜 이다지 가슴 아프게 하나 그렇게도 수많은 사람들 중에서 하필이면 당신과 나였나 심술궂은 그 인연 하필 우릴 찾아와 왜 이다지 가슴 아프게 하나 그렇게도 수많은 사람들 중에서 하필이면 당신과 나였나 하필이면 당신과 나였나 
",성인가요/트로트,neutral: 58.3% love: 20.8% sadness: 20.8%,love
33771624,장민호,사는 게 그런 거지,사는 게 그런 거지,"
							빛나는 꿈을 안고 세상 위에 나섰건만 늦은 퇴근 차창에 기대어 피곤한 눈 감아본다 오늘을 산다는 것 고달프고 외로운 일 힘들어도 힘들다 못 하고 무얼 위해 달려가나 사는 게 그런 거지 맘대로 되진 않아 어떤 날은 무너졌다가 어떤 날은 웃었다가 사는 게 그런 거지 쉬운 게 하나 없어 세상살이란 게 그런 거더라 인생은 그런 거지 세상을 산다는 것 두렵고도 설레는 일 알 수 없는 내일의 끝에는 무엇이 날 기다리나 사는 게 그런 거지 맘대로 되진 않아 어떤 날은 무너졌다가 어떤 날은 웃었다가 사는 게 그런 거지 쉬운 게 하나 없어 세상살이란 게 그런 거더라 사는 게 힘겨워도 그래도 살아야지 이런 나를 믿고 기다린 내 사람이 있으니까 사는 게 그런 거지 그래서 사는 거지 다시 살게 하는 힘이 되더라 사랑은 그런 거지 
",성인가요/트로트,love: 16.0% neutral: 56.0% sadness: 24.0% enthusiasm: 4.0%,sadness
2202565,홍진영,사랑의 배터리,사랑의 배터리,"
							나를 사랑으로 채워줘요 사랑의 밧데리가 다 됐나봐요 당신없인 못살아 정말 나는 못살아 당신은 나의 밧데리 얼짱이 아니라도 좋아요 몸짱이 아니라도 좋아요 나만을 위해줄 당신이 바로 내겐 짱이랍니다 한번 더 나를 안아주세요 가슴이 터지도록 안아주세요 사랑의 약발이 떨어졌나봐 당신이 필요해요 나를 사랑으로 채워줘요 사랑의 밧데리가 다 됐나봐요 당신없인 못살아 정말  나는 못살아 당신은 나의 밧데리 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내사랑 둘도 없는 내 사랑 당신이 짱이랍니다 사랑을 가득넣어 주세요 가슴에 넘치도록 넣어주세요 사랑의 약발이 떨어졌나봐 나 지금 외로워요 나를 사랑으로 채워줘요 사랑의 밧데리가 다 됐나봐요 당신없인 못살아 정말 나는 못살아 당신은 나의 밧데리 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내사랑 둘도 없는 내 사랑 당신이 짱이랍니다 아무리 힘든 날에도  당신만 있다면 힘들지 않아 나는 슬프지 않아 당신 곁이라면 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내사랑 둘도 없는 내 사랑 당신이 짱이랍니다 당신이 짱이랍니다 당신이 짱이랍니다 사랑의 밧데리 
",성인가요/트로트,love: 45.9% sadness: 27.0% neutral: 27.0%,love
37311195,손태진,당신의 카톡사진,당신의 카톡사진,"
							당신의 사진은 왜 꽃인가요 예쁜 꽃인 건가요 젊은 날 꽃다운 날이 문득 그리운가요,당신의 사진은 왜 산인가요 드높은 산인 건가요 청춘의 푸르던 꿈이 문득 생각나나요,정신없이 앞만 보고 사느라 놓친 것이 너무나 많아 어쩌면 먼 길에 눈물 한 장인가요,아니야 꽃을 보면 웃게 되고 산을 보면 가슴 트이는 남은 날 당신의 예쁜 바램일 거야,정신없이 앞만 보고 사느라 놓친 것이 너무나 많아 어쩌면 먼 길에 눈물 한 장인가요,아니야 꽃을 보면 웃게 되고 산을 보면 가슴 트이는 남은 날 당신의 예쁜 바램일 거야,꽃처럼 아름답게 산처럼 너그럽게 사는 날 우리의 예쁜 바램일 거야,소중한 꿈일 거야 
",성인가요/트로트,neutral: 52.4% sadness: 19.0% enthusiasm: 9.5% love: 19.0%,sadness
37290548,정서주,우리 어머니,미스트롯3 인생곡 미션 결승전 BEST,"
							긴 머리 땋아 틀어 은비녀 꽂으시고 옥색 치마 차려입고 사뿐사뿐 걸으시면 천사처럼 고왔던 우리 어머니 여섯 남매 배곯을까 치마끈 졸라매고 가시밭길 헤쳐가며 살아오셨네 해진 옷 기우시며 긴 밤을 지새울 때 어디선가 부엉이가 울어대면은 어머님도 울었답니다,긴 머리 빗어 내려 동백기름 바르시고 분단장 곱게 하고 내 손 잡고 걸으실 때 마을 어귀 훤했었네 우리 어머니 여섯 남매 자식 걱정 밤잠을 못 이루고 칠십 평생 가시밭길 살아오셨네 천 만년 사시는 줄 알았었는데 떠나실 날 그다지도 멀지 않아서 막내딸은 울었답니다 마을 어귀 훤했었네 우리 어머니 여섯 남매 자식 걱정 밤잠을 못 이루고 칠십 평생 가시밭길 살아오셨네 천 만년 사시는 줄 알았었는데 떠나실 날 그다지도 멀지 않아서 막내딸은 울었답니다 막내딸은 울었답니다
					",성인가요/트로트,neutral: 60.0% sadness: 32.0% love: 8.0%,sadness
37922349,박지현,흔들린 우정,미스터로또 베스트 PART63,"
							?아냐 이게 아닌데 왜 난 자꾸만 친구의 여자가 좋을까 이러면 안 되지 하면서 왜 내 맘속엔 온통 그녀 생각뿐일까 친구 몰래 걸려온 그녀의 전화가 난 왜 이리도 설레일까 냉정하게 거절하면 되는데 왜 난 그녀를 거절하지 못할까 정말 난 미치겠어 나도 나를 잘 모르겠어 오랜 친구와의 우정을 외면한 채 여자 땜에 흔들리는 게 너무나 괴로워 나만 포기하면 되는데 왜 난 고민할 가치도 없는 일을 이렇게 고민하고 있는지 미안해 내 친구야 잠시 너를 기만했던걸 지금까지 너에 대한 내 우정이 아직도 좀 모자란가 봐 이해해 줘 내 친구야 잠시 흔들렸던 우정을 누군가가 너와 나의 친구 사일 질투해 시험했던 거라 그렇게 생각해 줘,뭐야 정말 이게 뭐야 왜 하필 난 친구의 여자가 좋을까 이러면 안 되는 줄 알면서 왜 난 자꾸 그녀에게 끌리는 걸까 친구와 그녀가 다퉜다는 얘길 듣고 왜 내가 웃는 걸까 말도 안 되는 상상을 하며 헛된 기댈 왜 난 자꾸 하는 것일까 정말 난 모르겠어 이런 내 자신이 싫었어 내 욕심만 채우려 우정을 잠시 망각했던 내 자신이 싫었어 너무나 괴로워 마치 죄를 짓는 것 같아 이젠 모든 걸 다 잊고 난 친구 곁으로 돌아가야 하겠어 미안해 내 친구야 잠시 너를 기만했던 걸 지금까지 너에 대한 내 우정이 아직도 좀 모자란가 봐 이해해 줘 내 친구야 잠시 흔들렸던 우정을 누군가가 너와 나의 친구 사일 질투해 시험했던 거라 그렇게 생각해 줘 
",성인가요/트로트,neutral: 68.2% love: 9.1% anger: 9.1% sadness: 11.4% enthusiasm: 2.3%,sadness
32866582,나훈아,테스형!,아홉 이야기,"
							어쩌다가 한바탕 턱 빠지게 웃는다 그리고는 아픔을 그 웃음에 묻는다 그저 와준 오늘이 고맙기는 하여도 죽어도 오고 마는 또 내일이 두렵다 아 테스형 세상이 왜 이래 왜 이렇게 힘들어 아 테스형 소크라테스형 사랑은 또 왜 이래 너 자신을 알라며 툭 내뱉고 간 말을 내가 어찌 알겠소 모르겠소 테스형 울 아버지 산소에 제비꽃이 피었다 들국화도 수줍어 샛노랗게 웃는다 그저 피는 꽃들이 예쁘기는 하여도 자주 오지 못하는 날 꾸짖는 것만 같다 아 테스형 아프다 세상이 눈물 많은 나에게 아 테스형 소크라테스형 세월은 또 왜 저래 먼저가본 저세상 어떤 가요 테스형 가보니까 천국은 있던 가요 테스형 아 테스형 아 테스형 아 테스형 아 테스형 아 테스형 아 테스형 아 테스형 아 테스형 
",성인가요/트로트,love: 16.7% sadness: 29.2% neutral: 50.0% anger: 4.2%,sadness
36080038,최수호,월하가약,미스터트롯2 1:1 데스매치 베스트 PART2,"
							달래도 달래도 가슴이 우는 밤 뉘 어깨에 기대어 저 달을 보시오 내 님이여 내 님이여 어이하여 못오시요 달빛아래 사랑언약 고이 새겨주오 달이뜨네 달이뜨네 달빛아래 사랑언약 저 달도 아시건만 어이해 당신만 모르시나 내 님이여 내 님이여 어이하여 못오시요 달빛아래 사랑언약 고이 새겨주오 달이뜨네 달이뜨네 달빛아래 사랑언약 저 달도 아시건만 어이해 당신만 모르시나 아 아 아 아아 어이해 당신만 모르시나 
",성인가요/트로트,sadness: 21.4% enthusiasm: 7.1% neutral: 50.0% love: 21.4%,sadness
34505669,장민호,정답은 없다,에세이 ep.1,"
							결혼은 해야만 하는 것이 아니야 직장은 무조건 참는 곳이 아니야 행복은 돈으로 사는 것이 아니며 인생은 함부로 논하는 게 아니야 아니 아니 아니 아니 아니 아니야 어차피 정답은 없어 괜찮아 괜찮아 잘될 거야 모두 내일의 널 믿어봐 아니 아니 아니 아니 아니 아니야 사는 건 정답이 없어 울지 마 울지 마 힘들지만 다시 인생한방 믿어봐 시간은 후회를 하는 것이 아니야 사랑은 널 만난 순간이라 생각해 I LOVE YOU 시작은 절대로 늦은 것이 아니며 결론은 니들이 내는 것이 아니야 아니 아니 아니 아니 아니 아니야 어차피 정답은 없어 괜찮아 괜찮아 잘될 거야 모두 내일의 널 믿어봐 아니 아니 아니 아니 아니 아니야 사는 건 정답은 없어 울지 마 울지 마 힘들지만 다시 인생한방 믿어봐 걱정하지 마 아무도 몰라 고민하지 마 어차피 몰라 걱정하지 마 아무도 몰라 고민하지 마 어차피 몰라 아니 아니 아니 아니 아니 아니야 어차피 정답은 없어 괜찮아 괜찮아 잘될 거야 모두 내일의 널 믿어봐 아니 아니 아니 아니 아니 아니야 사는 건 정답이 없어 울지 마 울지 마 힘들지만 다시 인생한방 믿어봐 
",성인가요/트로트,neutral: 50.0% happiness: 2.9% sadness: 32.4% love: 14.7%,sadness
34947191,정동원,들꽃,손편지,"
							밤하늘 달 걸음 따라서 당신이 보고 싶은 밤 가슴속에 가득 별님처럼 가득 당신 얼굴이 아련해 아 내 안에 활짝 피어난 들꽃 하나 꺾어 쥐고서 사랑이라오 한 송이 꽃이라오 천 송이 만 송이 당신께 주고픈데 손끝에 엉성히 구겨진 들꽃 하나가 내 맘을 불꽃처럼 태웠소 당신과 나란히 잠든 방 수척한 그댈 보면서 나도 몰래 글썽 당신 몰래 글썽 눈물 소리가 가득해 아 세상에 고운 사랑아 이 사람 좀 데려가 주오 사랑이라오 한 송이 꽃이라오 천 송이 만 송이 당신께 주고픈데 손끝에 엉성히 구겨진 들꽃 하나가 내 맘을 불꽃처럼 태웠소 사랑이라오 한 송이 꽃이라오 천 송이 만 송이 당신께 주고픈데 손끝에 엉성히 구겨진 들꽃 하나가 내 맘을 불꽃처럼 태웠소 
",성인가요/트로트,neutral: 65.2% love: 17.4% sadness: 17.4%,love
36235896,손태진,귀한 그대,불타는 트롯맨 결승전 신곡미션,"
							나만의 그대는 너무나도 아름다워 그대를 보는 게 마치 내겐 꿈같아 여전히 예뻐요 변하지 않았어 어쩌면 그렇게 빛이 나나요? 오 내 품에 기대어 두 눈을 감아요 아무것도 하지 않아도 돼요 그대만을 소중히 아껴줄게요 내 곁을 떠나지만 말아요 오 조심스레 그대를 안아 줄게요 더 이상 아파하지 말아요 오 귀한 그대 내 눈에 그대는 누구보다 아름다워 그대의 입술은 마르지가 않네요 여전히 예뻐요 변하지 않았어 어쩌면 그렇게 빛이 나나요? 오 내 품에 기대어 두 눈을 감아요 아무것도 하지 않아도 돼요 그대만을 소중히 아껴줄게요 내 곁을 떠나지만 말아요 오 조심스레 그대를 안아 줄게요 더 이상 아파하지 말아요 오 사랑해요 너무나 소중한 당신 이대로 나와 함께 있어요 오 조심스레 그대를 안아 줄게요 더 이상 아파하지 말아요 오 귀한 그대 귀한 그대 소중해 
",성인가요/트로트,neutral: 61.5% love: 26.9% enthusiasm: 11.5%,love
36241811,박서진,춘몽,춘몽,"
							살다보면 모든것이  잡힐 듯 다가와도  살다보면 모든것이  덧없이 떠나 가더이다  무정세월은 한바탕 꿈이로다  타올라버린 청춘이여  머물다 가는 세상  미움은 덮어두고  타는 불꽃이 가는대로 놀아보세  까만 잿더미 사라지거든  그저 공수래공수거 꿈이로다  살다보면 무엇이든  다 알듯 얘기해도  살다보면 무엇이든  놓치고 지나 치더이다  무정세월은 한바탕 꿈이로다  타올라버린 청춘이여  머물다 가는 세상  미움은 덮어두고  타는 불꽃이 가는대로 놀아보세  까만 잿더미 사라지거든  그저 공수래공수거 꿈이로다  까만 잿더미 사라지거든  그저 공수래공수거 꿈이로다  그저 공수래공수거 꿈이로다 
",성인가요/트로트,neutral: 65.0% sadness: 5.0% enthusiasm: 30.0%,enthusiasm
34622658,영탁,전복 먹으러 갈래,전복 먹으러 갈래,"
							전복 먹으러 갈래 서해안 고속도로 타고 완도 앞 바다로 나랑 같이 가볼래 슬쩍 기대도 돼 내 팔을 어깨 위에 두르고 저 구름 따라 지금 떠나볼래 어느새 바닷바람 시원하게 불어 오잖아 좋아 걱정은 마 오늘은 내가 책임진다 진짜야 너에게 좋은 것만 주고픈 마음 알까 전복 먹으러 갈래 할 일은 내일로 다 미루고 이 기분 따라 훌쩍 떠나볼래 가자 조개구이 먹으러 갈래 가까운 오이도도 좋아 까먹기 번거로우면 뭐 찜도 괜찮아 아님 뭐든 어때 랍스타 장어 새우 대게 둘이서 간다면 난 어디든 좋아 어느새 바닷바람 시원하게 불어 오잖아 좋아 걱정은 마 오늘은 내가 책임진다 진짜야 너에게 좋은 것만 주고픈 마음 알까 진짜로 좋은 것만 주고픈 마음 알까 소주도 한잔 할래 안주가 끝내주잖아 이거 마시면 우리 사귀는 거다 
",성인가요/트로트,neutral: 56.0% enthusiasm: 4.0% sadness: 12.0% love: 28.0%,love
