곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
34108464,STEN (스텐),SUNSHINE LOVE (Feat. SE O (세오)),SUNSHINE LOVE,"
							You're the sunshine in my mind 이제는 기억해 단 하나만 사랑해 널 사랑해 오직 너만 바라봐도 난 괜찮아 언제나 Sunshine in my mind 영원히 사랑해 너 하나만 떨리는 내 가슴이 터질만큼 이렇게 사랑해도 난 좋아 오늘도 의미없이 하루가 가버리줄 알았어 너무 힘들었거든 걷지 못할 정도로 핸드폰도 못볼 정도로 바쁘고 아파 자꾸만 나빠 지는 생각에 더 다운된 날들을 맛 봐 그러던 중 너에게서 전화가 와 오늘 힘들었지 수고했어 만나 잠깐만 그 한마디에 기분이 풀리고 피곤했었던 하룬 웃음 뿐이고 너없는 내 인생은 Rainy Day 하루가 지옥 같고 바보처럼 매일 피폐 했었지만 이제는 Sunshine love 고마워 정말 You're the sunshine in my mind 이제는 기억해 단 하나만 사랑해 널 사랑해 오직 너만 바라봐도 난 괜찮아 언제나 Sunshine in my mind 영원히 사랑해 너 하나만 떨리는 내 가슴이 터질만큼 이렇게 사랑해도 난 좋아 우리 둘의 케미 힘들때는 Tell me I just wanna tell you Thank you and i love ya Love is great 무슨 말이 필요하겠어 너가 있어 더 행복한것 같아 내게 힘이 되는 고마운 내 사람 맨날 왔다갔다 하는 사랑을 정착시켜준 사람 You 살며시 다가와 입맞춤을 해준다면 세상 모든게 내것이겠죠 그대와 나 둘뿐이죠 영원히 You're the sunshine in my mind 이제는 기억해 단 하나만 사랑해 널 사랑해 오직 너만 바라봐도 난 괜찮아 언제나 Sunshine in my mind 영원히 사랑해 너 하나만 떨리는 내 가슴이 터질만큼 이렇게 널 사랑해도 난 좋아 니 생각에 배고픔도 잊어 너와의 만남은 내 인생 최고의 기적 사랑해 한마디가 하루를 살게해 나는 슈퍼맨 널 위한건 다 해 언제나 Sunshine in my mind 영원히 사랑해 너 하나만 떨리는 내 가슴이 터질만큼 이렇게 널 사랑해도 난 좋아 
","랩/힙합, 인디음악",love: 55.6% sadness: 22.2% neutral: 13.3% anger: 2.2% enthusiasm: 2.2% happiness: 4.4%,love
34215820,염따,너와 나의 Memories,쇼미더머니 10 Episode 1,"
							너와 나의 Memories,떠올라 그때 갔던 뭐였더라 그때 듣던 우리만 아는 게 있었지,너와 나의 Memories,따라라라 따라라라라라 기타를 배웠었지  따라라라라라,너와 나의 Memories,We on a boat 껴안고선 번지 오늘만 사는 놈 우린 돼버려 먼지 꽂아줄게 plug 나는 너의 에너지 I got 너 on my mind 쟤들은 전부 겉절이,멋이 없을 바엔 차라리 난 관둘래 나를 믿는다면 그냥 가감 없이 I do that hip song rock tonight 흔들어봐 엉댕 너도 알고 있잖아 쟤넨 전부 뻔해,계속 달려왔잖아 앞만 보고 날 기억하는 놈들 전부 복통 호소 성공이란 말을 달고 사는 놈 Hey 새겨둬라 내 이름 365,너와 나의 Memories,떠올라 그때 갔던 뭐였더라 그때 듣던 우리만 아는 게 있었지,너와 나의 Memories,따라라라 따라라라라라 기타를 배웠었지  따라라라라라,너와 나의 Memories,메모리는 16기가 그게 무슨 개소리 나보고 노안이래 난 되기 싫어 대머리 내가 좀 잘되니 너는 꼴리나 봐 배알이 우릴 욕한 인터넷들 안 쓰나 봐 대가리,퍼플 보인 상으로 내 랩 또한 상으로 우린 절대 물러서지 못해 돌격 앞으로 랩으로 터트려버려 마치 배그 가스통 이제 돈 벌어 인정 못 함 나가 밖으로,내가 항상 말했어 난 절대 안 쳐 선빵 나 군필 아니라고 안 좋아해 건빵 난 아니라고 오빠가 내가 어려 너보다 이 이야기 전부 다 너와 나의 Memories,2007년엔 슈퍼루키 국힙의 미래가 내 대명사 모든 형들이 나를 원해 피처링 거절할 땐 매몰차 어 꽉 들어찬 내 메모장 랩만 하느라 행복했지 2021년 댓글엔 노잼에다 노력하는 꼴이 캐불쌍 ,쇼미 1등 해봤자야 다 거품  세상은 똑같애 주인공이 계속 바뀐 것뿐 shout out to 6년 만에 바른 소리만 해주는 염따거 똥꼬빠는 개소리들은 다 뻐끔,1등?한다고 다 좋을 순 없겠지만  이게 모든 게 다 좋은 기억이야 여기 모인 우리 모두가  행복으로 상금을 받을 순 없을까 우리가 함께 나눴던 말들과  울고 웃던 표정들까지 다 기억해 내가 원하는 건,너와 나의 Memories,떠올라 그때 갔던 뭐였더라 그때 듣던 우리만 아는 게 있었지,너와 나의 Memories,따라라라 따라라라라라 기타를 배웠었지  따라라라라라,너와 나의 Memories,세배하고 받은 돈 엄마 주머니 쏙 어른 되면 준다더니 10년이나 남았네 우리 엄마 아빠 나를 믿어주셔 화 목 토의 압박 수학 학원 싫어 ,나는 너무나도 바쁘게 살아가다 보니 세상이 힘들어 이 나이에 벌써 세상의 어려움을 느꼈어  인생의 쓴맛 사회의 쓴맛 엄마가 먹는 커피처럼 근데 나는 그딴 건 모르겠고 놀이터나 가고 싶어,초딩이 나와서 다 씹어 먹고 들어가 나보다도 못하는 사람들 천지 깔렸다 내가 우승하면 맛있는 거 사줄게 동생아 우리 집이 최고야 다른 집보다,좁은 골목길을 지나가면 빛이 반만 드는 창에 우리가 보여 감옥 같은 방에 빛이 들어오면 막연한 오늘에 희망이 잠깐 보여,샤워는 불가능하니까 머리는 드레드 어차피 팀 이름이 집시잖아 왈구 안 그래? 반지하라도 집이니까 양성 눈 부었네 이젠 그 위에 빌딩이 서겠지만,나는 아직 어린 앤가 여전히 내 맘은 그곳에 사라지는 게 두려워 난 전화할게 너와 나의 Memories,떠올라 그때 갔던 뭐였더라 그때 듣던 우리만 아는 게 있었지,너와 나의 Memories,따라라라 따라라라라라 기타를 배웠었지  따라라라라라,너와 나의 Memories,너와 나의 Memories 너와 나의 Memories 너와 나의 Memories 너와 나의 Memories
					",랩/힙합,neutral: 71.7% sadness: 8.7% love: 8.7% enthusiasm: 3.3% anger: 5.4% happiness: 2.2%,anger
35685443,BE'O (비오),LOVE me Remix (Feat. ASH ISLAND),FIVE SENSES,"
							Hey girl, Where you at? (Where you at?) 대체 어디서 뭐 하는지 궁금해 기분이 너무 Bad Bad (So bad) 침대가 허전해 잠이 안 오잖아 재미도 없어 TV show 너 데리고 놀던 Pretty boy 그 고민을 내게 털어놓던 너의 표정이 아직 선명해 소파에 밴 네 향기가 비릿해 내 몸이 자꾸 빠져 깊이 Yeah 미리 알아도 난 이리 멍청하게 행동을 해버린다니까 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Now I say I love you So I love you Now I say I love you 나 아프더라도 몰라 Now I say I love you So I love you Now I say I love you 나 아프더라도 몰라 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Now I say I love you It’s been a long time 이런 말을 또 하기엔 어색해질까 봐 나 정말로 많이 참았어 많이 보고 팠지 널 많은 게 변했지만 유일하게 네가 쓰던 향수는 버리지 않았어 그뿐이겠어 너가 나갈 때 매일 멨던 그 가방도 그대로 차마 못 메겠어 안 되더라 뭐 어쩌겠어 미련이지 다 이건 한때 추억이었다고 난 말할래 ... 아니다 안 할래 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Now I say I love you So I love you Now I say I love you 나 아프더라도 몰라 Now I say I love you So I love you Now I say I love you 나 아프더라도 몰라 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Now I say I love you Oh please Love me love me love me Oh please Love me love me love me Oh please Love me love me love me I know, I'm stupid 어쩔 수 없어 널 보고 싶은걸 Now I say I love you 
",랩/힙합,neutral: 50.0% sadness: 43.8% love: 6.2%,sadness
35937392,토이고 (toigo),"BLUE CHECK (Feat. 박재범, 제시) (Prod. by Slom)",쇼미더머니 11 Episode 3,"
							무대 위의 moonwalk 나의 움직임 Smooth Criminal 해가 뜰 땐 gentleman But 밤만 되면 미친놈 See me on the TV screen 내 피부 pixel digital 통장 follower 인지도 Run it up run it up Run it up run it up I need a blue check blue check Big stacks on me I need a blue check blue check Big stacks on me I need a blue check check check A blue check I need a blue check check check A blue check I need a blue check blue check Big stacks on me I need a blue check blue check Big stacks on me I need a blue check check check A blue check I need a blue check check check A blue check 내 show는 끝이 없어 마치 김원준 다 제끼고 올라왔지 lil 김응수 오늘은 다들 모여 내일은 잊구 BGM은 OneRepublic I Ain't Worried Beach volleyball Mr. T slay the court 그녀는 내게 toss 난 데려가지 풀코스 T O I G O aka JIGGY BOY 이젠 모두 알지 내 출신은 성수동 동 동 동 오늘 밤 딱 맞는 tempo 에 맞춰서 hit the floor 난 NewJeans가 찾는 Hype boy Oh oh oh 어서 와라 탐스러운 공 결국 돌고 돌고 돌고 돌고 돌아올까 나에게로? I need the Blue check blue check Big stacks on me I need a blue check blue check Big stacks on me I need a blue check check check A blue check I need a blue check check check A blue check I need a blue check blue check Big stacks on me I need a blue check blue check Big stacks on me I need a blue check check check A blue check I need a blue check check check A blue check Blue check blue check That is all I need (all that I need) Blue check blue check That is all I need (all that I need) Blue check blue check That is all I need (all that I need) Blue check blue check That is all I need I don’t need no blue check to be verified Let me clarify b***h I been verified I can see it in your eyes you look terrified I’m killin’ him her who however you identify God look at my bod 거울을 쳐다봐도 나도 반했다 Sweet marmalade That drip on ya neck That ain’t lit that ain’t s**t 엄마 아빠 집을 사줬지 Now that’s a flex Who the hell gon’ tell me what I paid my cost been through it enough Boss maneuver connoisseur When I’m talkin’ don’t interrupt Listen you will never win If you don’t shoot ur shot 외로운 길이라도 누나처럼 달려 boy Run it up Blue check blue check Big stacks on me I need a blue check blue check Big stacks on me I need a blue check check check A blue check I need a blue check check check A blue check I need a blue check blue check Big stacks on me I need a blue check blue check Big stacks on me I need a blue check check check A blue check I need a blue check check check A blue check 내가 무대 밟을 때마다 느낌은 final K-hip hop한테 안돼 ur favorite idol’s idol 내는 곡마다 classic put it on a vinyl 국힙원탑 내가 먹을게 I’m sorry 아이유 이 새*들은 *도 자유 없어 they ain’t prideful 찬혁아 형은 계속 멋있었어 brotha why you Speakin’ on our culture 내가 지켜 걱정 마 bruh 다들 이용하지 말고 보태던지 가요 
",랩/힙합,neutral: 68.2% sadness: 27.3% love: 4.5%,sadness
35937396,이영지,NOT SORRY (Feat. pH-1) (Prod. by Slom),쇼미더머니 11 Episode 3,"
							미안해 하나도 하나도 아무것도 미안하지가 않아서 그저 나답게 살아가고픈 것뿐 oh 엄마 나 힙합 관둘게 혼자서만 도태된 것 같애 다들 폭죽 터트리고 벌려 축제 진심은 전부 곡해돼 사랑은 왜곡돼 모든 게 다 쉽게 변해 플라스틱 같애 Look u in the mirror You're the human being too 철없긴 똑같지 다 곁눈질 뿐 원리원칙에 갇힌 빈 깡통 덩어리 이리저리 굴러 온 세상을 휙 뒤집어 놓지 ""스타일 바꿔 마인드 바꿔 이참에 챙겨 눈치도"" ""다리 떨지 말고 살 좀 빼 동네 창피스러워"" ""어깨 힘은 좀 빼"" ""어차피 니가 뱉는 구절 전부 힙합 아니니까 밥그릇 치워"" Man I don't give a about what u said 우리 엄마 말도 잘 안 듣던 내가 니 말은 왜? Hip-hop? Not hip-hop? I don't mind it 차례대로 퇴장해 난 아냐 네 오마카세 I don't care I don't care About what people said! Nah I don't give a about what you said I’m not sorry 머릿속엔 언제나 Only me myself and I Don't worry 철없게 살아도 어쩌겠어 I'm the only one 미안해 하나도 하나도 아무것도 미안하지가 않아서 그저 나답게 살아가고픈 것뿐 oh 잘 웃으니까 내가 참 바보 같나 봐 나에 대해서 잘 알지도 못하면서 Always killing my vibe 뭐라도 되는 줄 아나 봐 Feeling like you becoming somebody 하지만 그건 너의 착각 나 물어볼 게 있어 삿대질 자격 어딨어 날 가르쳐 들려 하지 마 You ain't my teacher I'll school you 넌 왈가왈부 할 짓 없이 그냥 말만 많구 Say what? ""pH-1 쇼미 피처링 제발 좀 그만 나와"" ""노래도 못하면서 싱잉 하는  복면가왕"" ""자극적이지 않아, 재미없어 He need drama"" 괜찮아, 난 모든 일에 내 진심을 담아 But looky 내 무기는 두 귀를 닫은 채 눈치 안 보기 헛수고해 버린 losers 물어봐 후기 My mercy, I'm cruising 목걸이는 Real Cuban 쉬워 보이면 너가 해봐 Come and show it I'm proven 적당히 맞추면서 살아가 일일이 다 설명하기엔 내 입이 아파 I'm always tryna live my own life 내 앞가림하기에도 난 충분히 바빠 난 나를 속여가면서 바뀌고 싶진 않아 너 아니어도 날 사랑해 주는 사람들 많아 I don't care (I don't care) what you say (what you say) I don't give a about what you said I'm not sorry 머릿속엔 언제나 Only me myself and I Don't worry 철없게 살아도 어쩌겠어 I'm the only one 미안해 하나도 하나도 아무것도 미안하지가 않아서 그저 나답게 살아가고픈 것뿐 Look, I wish that I could be the only one Who get a lot of love, no hate But 어려워 내 나이 21 And I got a lot of problem to solve 길 잃은 청춘이지만 그게 내 길이고 우린 반의 반쪽짜리 육체를 다듬어 당당히 날 몰아붙인 위선과 거짓 다 깔고 기립해 막연히 끄덕이고 조아리긴  죽기보다 싫으니 I don't give a about what u said I’m not sorry 머릿속엔 언제나 Only me myself and I Don't worry 철없게 살아도 어쩌겠어 I'm the only one 미안해 하나도 하나도 아무것도 미안하지가 않아서 그저 나답게 살아가고픈 것뿐 oh I'm not sorry Don't worry 미안해 하나도 하나도 아무것도 미안하지가 않아서 그저 나답게 살아가고픈 것뿐 oh
					",랩/힙합,neutral: 77.8% sadness: 17.5% love: 3.2% enthusiasm: 1.6%,sadness
36388566,Agust D,D-Day,D-DAY,"
							Future’s gonna be okay Okay okay look at the mirror and I see no pain I’d die for real till the D-Day, but it’s gonna be okay Time for some paycheck and I’m ridin’ downtown Switch over, time tickin’ and over Future’s gonna be okay Okay okay look at the mirror and I see no pain I’d die for real, I see karma gon’ be comin’ back for me Time for some paycheck and I’m ridin’ downtown Switch over, time tickin’ and over D-Day’s coming, it's a f****** good day 이날을 위해서 여지껏 미로를 거닌듯해 어쩌면 어리숙했던 지난날은 이제 over 다시 태어날 우릴 위해 축배를 다시금 들어 미움이 가득한 세상에 증오는 더더욱 불필요하네 연꽃은 진흙탕 속에서도 찬란하게 꽃피우기에 아등바등 남과 비교 열등감 자기혐오 이런 것들로 향해 오늘부로 총구를 겨눠 당신은 무엇인가? 한계 따윈 부셔내 인마 과거를 후회 말고 미래를 두려워하지 마 인마 피할 수 없음 맞고 충분히 아프고 말길 yeah 괜히 상처를 헤집으면서 흉터를 키우질 말길 yeah I can’t remember I can’t remember I can’t remember Don’t say no more I can’t remember I can’t remember Switch over, time tickin’ and over Future’s gonna be okay Okay okay look at the mirror and I see no pain I’d die for real, till the D-Day but it’s gonna be okay Time for some paycheck and I’m ridin’ downtown Switch over, time tickin’ and over Future’s gonna be okay Okay okay look at the mirror and I see no pain I’d die for real, I see karma gon’ be comin’ back for me Time for some paycheck and I’m ridin’ downtown Switch over, time tickin’ and over D-Day’s coming 금지된 것들로부터 해방됨과 동시에 당신의 뉴 챕터를 열어 고여 있기엔 우리는 여전히 젊고도 어려 어제보다 나은 오늘을 위한 최소의 노력 당신은 무엇인가? 한계 따윈 없는 거야 인마 과거는 지나갔고 미래는 먼 얘기 뭘 두려워해 인마 과거는 과거일 뿐 현재는 현재일 뿐 미래는 미래일 뿐 과한 의미 부연 힘들어 십중팔구 오늘부로 미로를 지나 새로운 시작을 시작 증오로 뒤덮인 세상에 다시 연꽃이 핀다 그래 D-Day’s coming 당당히 가슴을 펴길 yeah 증명은 당신 몫이니 부디 증명해 내길 yeah I can’t remember I can’t remember I can’t remember Don’t say no more I can’t remember I can’t remember Switch over, time tickin’ and over Future’s gonna be okay Okay okay look at the mirror and I see no pain I’d die for real, till the D-Day but it’s gonna be okay Time for some paycheck and I’m ridin’ downtown Switch over, time tickin’ and over Future’s gonna be okay Okay okay look at the mirror and I see no pain I’d die for real, I see karma gon’ be comin’ back for me Time for some paycheck and I’m ridin’ downtown Switch over, time tickin’ and over 
",랩/힙합,neutral: 68.8% sadness: 15.6% enthusiasm: 6.2% anger: 3.1% love: 6.2%,sadness
34564048,ASH ISLAND,24,Because,"
							보기만 했던 MAMA에서 받아 트로피 다음은 MMA 근데 아니지 킥복싱 조용하게 살려 해도 들려와 내 소식 G-Wagon 깨먹고 또 Cop again 정규 두 장에 되어버린 Lonely 큰 집 같이 커버린 내 고민 짧지만 길게 느껴지는 stories 모두 집에 내려두고 갈게 나 여기에 나 여기에 나 여기에 내일은 떠나야 해 나 여기에 어제와 나 여기에 오늘 사이의 여기에 날 두고 떠나야 해 나 여기에 보고 있나요 Mama 얼마나 난 당신께 미안해져야 할까 나 자신도 못 지킨 거 같아 이 말을 하는데도 손에 들린 잔과 저 사람들은 알기는 할까 보기 싫어 벽에 비친 내 그림자가 두고 간다고 비워질까 마음까지 아니라 해도 It’s time to say Good bye 조금은 어릴 적에 걷던 거리로 완벽하진 않지만 떠올리고파 어릴 적 그때 듣던 노래 소름 돋았지 내 머리끝 뭐든 그립다 이제 나는 어디로 아주 잠깐 다녀오려 하는데 넌 내가 마음에 걸리겠지 아주 잠깐만 다녀올 테니 아무 일 아닌 듯 웃어주겠니 보기만 했던 MAMA에서 받아 트로피 다음은 MMA 근데 아니지 킥복싱 조용하게 살려 해도 들려와 내 소식 G-Wagon 깨먹고 또 Cop again 정규 두 장에 되어버린 Lonely 큰 집 같이 커버린 내 고민 짧지만 길게 느껴지는 stories 모두 집에 내려두고 갈게 나 여기에 나 여기에 나 여기에 내일은 떠나야 해 나 여기에 어제와 나 여기에 오늘 사이의 여기에 날 두고 떠나야 해 나 여기에 듣고 계시죠 아빠 혼자 서울로 가도 해내겠다며 약속했었지 틀린 말 없더라 하나 혼자서 다 겪어내기엔 죄다 버거웠었지 그깟 자존심이 뭐라고 힘든데 힘이 들다 못 하고 이제 와서 넋두리나 뱉어 늦었더라도 I’ll go 나와 같은 시길 겪은 두 생명에게도 아름다운 곳이 많다 말해줘야겠어 내 눈물을 받아 놓았던 이 집에도 아무것도 느껴지지 않았거든 Damn gone 아주 잠깐 다녀오려 하는데 넌 내가 마음에 걸리겠지 아주 잠깐만 다녀올 테니 아무 일 아닌 듯 웃어주겠니 보기만 했던 MAMA에서 받아 트로피 다음은 MMA 근데 아니지 킥복싱 조용하게 살려 해도 들려와 내 소식 G-Wagon 깨먹고 또 Cop again 정규 두 장에 되어버린 Lonely 큰 집 같이 커버린 내 고민 짧지만 길게 느껴지는 stories 모두 집에 내려두고 갈게 나 여기에 나 여기에 나 여기에 내일은 떠나야 해 나 여기에 어제와 나 여기에 오늘 사이의 여기에 날 두고 떠나야 해 나 여기에 
",랩/힙합,neutral: 69.7% love: 16.7% sadness: 10.6% anger: 1.5% happiness: 1.5%,love
36582553,빈지노 (Beenzino),Radio,NOWITZKI,"
							Baby what we on? Yeah we sing along 밤이 아직도 우리처럼 어려 카메라 텅 텅 빨리 필름 넣어 틀어 iPhone을 vintage radio로 칙칙폭폭 입에 연기 나고 있네 칙칙폭폭 느린 음악 속에 있네 Everything cool 내 맘 속엔 you가 있네 너의 마음 속이야 내 frequency Let's go bae Let's go bae I look OK You look parfait You got that flavor Sweet sorbet 내 입 속에 Cuz I got that flavor 노래도 안 듣고 폰으로 모닥불 켜 네가 없어 그런가 클럽 닫았어 네시 반에 너는 열두시 반인가부터 또 연락 뜸해 주머니 춤 iPhone dance 너의 번호 뜨네 Yeah Where are you? 데리러 와요 술 마셨니 얼마나? 체력은 좀 남았나? How drunk are you right now? 몇 잔인진 기억이 안 나 오케이 알았어 끊어 오케이 알았어 끊어 My Radio Baby radio 틀어놨어 vintage radio equalizer my rodeo Gasoline my vintage ready Baby what we on? Yeah we sing along 밤이 아직도 우리처럼 어려 카메라 텅 텅 빨리 필름 넣어 틀어 iPhone을 vintage radio로 칙칙폭폭 입에 연기 나고 있네 칙칙폭폭 느린 음악 속에 있네 Everything cool 내 맘 속엔 you가 있네 너의 마음 속이야 내 frequency Let's go bae Let's go bae I look OK You look parfait You got that flavor Sweet sorbet 내 입 속에 Cuz I got that flavor 래퍼들 이빨에 전부 다 시금치꼈네 맛없게 보여 없다 할 말이 돈 자랑 밖에 이럴 거면 난 그냥 흘러서 너 있는데 들러서 둘만 있을 때 내 사탕 껍질을 풀러 헝클어뜨린 머리칼 뒤 숨은 눈 빛에는 독이 내 목표는 오직 you지 먼 미래엔 육아 휴직해 내 어깬 큼직해 Lean on your 오빠's vintage Levi's에 Let's get old together 내 손에 널 주겠어? 나 그대랑 춤추겠어 늙어도 골동품 구하러 huh? 전 세계를 누비며 huh? Drop it to the floor 볼륨 내리지 마 다시 UP Baby what we on? Yeah we sing along 밤이 아직도 우리처럼 어려 카메라 텅 텅 빨리 필름 넣어 틀어 iPhone을 vintage radio로 칙칙폭폭 입에 연기 나고 있네 칙칙폭폭 느린 음악 속에 있네 Everything cool 내 맘 속엔 you가 있네 너의 마음 속이야 내 frequency Ay vintage radio Ay vintage radio Get your vintage ready Ay vintage radio Ay vintage radio Get your vintage ready
					",랩/힙합,neutral: 70.7% love: 17.1% happiness: 7.3% sadness: 4.9%,love
34298499,BE'O (비오),리무진 (Feat. MINO) (Prod. GRAY),쇼미더머니 10 Episode 3,"
							까만 리무진 보며 꿈을 키웠지 언젠가는 나도 저걸 갖게 될 거야 커다란 리무진에서 내가 내리지 변한 것은 내가 아닌 삶의 무게 they don't know,I say hi 내게 안 된다는 사람들 오랜만이야 나를 봐 너에게 인사를 건네는 여유쯤이야 왜 병을 줬어 내게 덕분에 젖었어 베개는 그래서 I said 'you ready?' 이 노랜 널 위한 곡이니까 들어줘 됐어 이제 와 건네는 응원은 개뻥 날 떠난 그녀도 전화해 취해서 회사 매니저가 음악을 채점했던 그때도 버텼어 매번 거짓말 하지 마 원래 잘 될 줄 알았다네 비오가 멀었어 이게 내 신호탄 새벽에 전화는 하지 마,Always hide freakin' inside 그땐 갉아 먹던 자존감이 식사 Reset 그때 나의 실패를 바란 사람들아 Never change though I'm in a limousine,까만 리무진 보며 꿈을 키웠지 언젠가는 나도 저걸 갖게 될 거야 커다란 리무진에서 내가 내리지 변한 것은 내가 아닌 삶의 무게 they don't know,No no no oh oh oh oh  I don't change my mind if I'm in a limousine,Oh no no 기억도 안 나고 안 할 거 열두 평 to 120평 울 엄마 식당 말고 골프 쳐 Back in a day yeah 편이 오늘의 적이네 yeah 그걸 깨달았을 때엔 서랍 안에 총을 넣어뒀네,리무진처럼 길고 길었지 지옥 같던 연습실 청춘을 갈아 넣어 뿌린 내 그릇의 가니쉬 좋은 상품이랍시고 많이들 포장도 하지만 아이돌 다 리스펙하지 I hate your laziness,Always hide freakin' inside 그땐 갉아먹던 자존감이 식사 Reset 그때 나의 실패를 바란 사람들아 Never change though I'm in a limousine,까만 리무진 보며 꿈을 키웠지 언젠가는 나도 저걸 갖게 될 거야 커다란 리무진에서 내가 내리지 변한 것은 내가 아닌 삶의 무게 they don't know,떠나도 보내고 가난은 forever 너 때문에 난 희망을 버렸어,그래도 일어서 다시 걸었어 괜찮아 이건 다 리허설,빌빌댔었던 올해 작년과 2년 전 나의 방의 쌓였던 약에 양의 비례한 곡들과 입속의 단내 돌고 돌고 돌아 breathing ,이제 쉬어지네 호흡이 몰래몰래 했던 나의 젊은 날에 한숨 가득 찬 레코딩,네 잎을 바라던 손이 저절로 떼버린 하나의 꽃잎,I didn't want luck. I wanted,까만 리무진 보며 꿈을 키웠지 언젠가는 나도 저걸 갖게 될 거야 커다란 리무진에서 내가 내리지 변한 것은 내가 아닌 삶의 무게 they don't know,No no no oh oh oh oh I don't change my mind if I'm in a limousine
					",랩/힙합,enthusiasm: 8.9% neutral: 58.9% love: 21.4% happiness: 1.8% anger: 3.6% sadness: 5.4%,enthusiasm
33601086,오반(OVAN),허리춤,허리춤,"
							baby we can head it to yeah 어디든  오른 손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  baby we can head it to yeah 어디든  오른 손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  살다 보니까 해외 한 번 간적이 없네  코로나는 또 예상 조차 못해  제주도는 어떻고 서울이면 또 어때  어차피 이제 내 사랑이 나의 옆에  우리 사랑이 2년전 다시  돌아오게 해달라 빌었어 I Can't beileve  당시에 멍청이었던  내가 널 만나 이만큼이나 바뀌었어  하나님께 무한감사  내 삶은 너 없인 안 돌아가  더 이상의 헤어짐은 시간낭비야  세상 등지고 도망가자  여기도 OH 저기도 모두 beutiful  우리뿐이여서  we can run it up we can turn it up  baby i can show you love yeah  그럼 Show me love baby  baby we can head it to yeah 어디든  오른손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  baby we can head it to yeah 어디든  오른 손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  신림에서부터 청라  오직 너를 위해서 택시를 탔던  월급 120 스무살의 꼬마  이제 제네시스 순식간에 바뀌어  Tell me what it feels  내게 말해 So nice  너는 말했지 안그래도 좋아  네가 있어서 내가 어른이 됐어  여기 멈춰서 이제 얼음이 돼줘  I can write it for my days  난 노랠 쓸 수 밖에 없지  넌 나의 신부가 돼 줄래 Oh yeah  I am yours  네 눈 앞에 맘껏 꼬집어도 돼  영원한 약속이 돼 줄게  baby we can head it to yeah 어디든  오른손은 춤을 춰 네 허리 춤  뛰어들어 둘만의 Party pool  what i gotta do what you gonna do  baby we can head it to yeah 어디든 오른 손은 춤을 춰 네 허리 춤 뛰어들어 둘만의 Party pool what i gotta do what you gonna do 난 지금 어렸을 때처럼 너와 춤을 출래 내 손이 허리 춤에 스물에 능글맞았던 우린 다섯이 돼 너만 기다렸지 매일 baby we can head it to yeah 어디든 오른손은 춤을 춰 네 허리 춤 뛰어들어 둘만의 Party pool what i gotta do what you gonna do baby we can head it to yeah 어디든 오른 손은 춤을 춰 네 허리 춤 뛰어들어 둘만의 Party pool what i gotta do what you gonna do 
","랩/힙합, 인디음악",happiness: 37.2% neutral: 37.2% sadness: 14.0% love: 11.6%,happiness
