곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
33800786,세븐틴 (SEVENTEEN),여전히 아름다운지,슬기로운 의사생활 시즌2 OST Part 8,"
							첨엔 혼자라는 게 편했지 자유로운 선택과 시간에 너의 기억을 지운 듯 했어 정말 난 그런 줄로 믿었어 하지만 말야 이른 아침 혼자 눈을 뜰 때 내 곁에 니가 없다는 사실을 알게 될 때면 나도 모를 눈물이 흘러 변한 건 없니 날 웃게 했던 예전 그 말투도 여전히 그대로니 난 달라졌어 예전만큼 웃질 않고 좀 야위었어 널 만날 때 보다 나를 이해해 준 지난 날을 너의 구속이라 착각했지 남자다운 거라며 너에겐 사랑한단 말조차 못했어 하지만 말야 빈 종이에 가득 너의 이름 쓰면서 네게 전화를 걸어 너의 음성 들을 때 나도 모를 눈물이 흘러 변한 건 없니 내가 그토록 사랑한 미소도 여전히 아름답니 난 달라졌어 예전만큼 웃질 않고 좀 야위었어 널 만날 때 보다 그는 어떠니 우리 함께한 날들 잊을 만큼 너에게 잘해주니 행복해야 돼 나의 모자람 채워줄 좋은 사람 만났으니까 
","발라드, 국내드라마",sadness: 29.6% love: 22.2% neutral: 44.4% anger: 3.7%,sadness
31244486,세븐틴 (SEVENTEEN),A-TEEN,A-TEEN Part.3,"
							아주 어릴 때 고민했지 난 내 맘 알아줄 누가 있을까 사랑이란 건 있긴 한 걸까 내 첫 키스는 대체 누가 가져가 버릴 텐가 I don’t know what to do 어디서 시작해 청춘이라 어쩌고 그딴 말 안 필요해 You don’t give a Fail about 여느 고딩 같은 내게 Til I take a test 평가 받는게 지겨워 Wanna be with my friends 지금 내 옆을 보면 내 옆에 서 있는 네 모습에 난 용기를 얻어 너의 마음을 나에게 말해줘 나에게 말해줘 나에게 말해 Eighteen 돌아오지 않을 이 순간을 너의 너에게 All In All In Eighteen 지금 이 시간이 This might be my Everything Everything Everything Oh Yeh Oh GIGI Now Oh This might be my Everything Everything Everything 하나뿐인 지금의 우리는 뜨거운 여름 저 태양 한가운데 비가 내려도 우리 모두 Brr Brr 랄랄라 노래 부르네 구름처럼 순수했던 맘이 널 원해 서툰 말투가 표현해 어떤 말이라도 내뱉어 날 두근두근 뛰게 해 낯선 이 느낌 왠지 처음이자 마지막이 될것 같아 너로 인해 내 옆을 보면 내 옆에 서 있는 네 모습에 난 용기를 얻어 너의 마음을 나에게 말해줘 나에게 말해줘 나에게 말해 말해줘 Eighteen 돌아오지 않을 이 순간을 너의 너에게 All In All In Eighteen 지금 이 시간이 This might be my Everything Everything Everything Oh Yeh Oh GIGI Now Oh This might be my Everything Everything Everything Eighteen 후회하지 않을 이 순간을 나의 나에게 Eighteen 지금 이 시간이 This might be my Everything Everything Everything Oh Yeh Oh GIGI Now Oh This might be my Everything Everything Everything 
","랩/힙합, 국내드라마",neutral: 77.4% love: 16.1% happiness: 3.2% sadness: 3.2%,love
34753327,이하이,우린 어떠한 별보다 빛날 거야,우린 어떠한 별보다 빛날 거야 (이하이 X soundtrack#1),"
							따스했던 해는 저물어가고 적당히 날이 좋아서 이런 밤은 네가 보고 싶은데 너만 괜찮다면 내가 데리러 갈게 커피는 넌 어때 어떤 거든 좋아 너와 둘이 함께 있다면 난 산책은 넌 어때 날이 너무 좋아 어색한 기분이 싫지는 않은걸 불어오는 바람이 내 맘을 설레게 해줘 포근하게 나의 하루를 감싸주네 너를 좋아하나 봐 어느새 내 맘은 이렇게 너를 좋아하게 됐나 봐 Du Du Du Du Du Du Du Du I don't wanna anything something Du Du Du Du Du Du Du Du na whoa Du Du Du Du Du Du Du Du with you 우린 어떠한 별보다 빛날 거야 따스한 날 선선한 저녁 공기 이렇게 나의 맘을 적시고 어서 나와 너의 손을 잡아 영원히 남을 오늘 밤의 꿈이야 baby 너도 나와 같을까 woo 불어오는 바람이 내 맘을 설레게 해줘 포근하게 나의 하루를 감싸주네 너를 좋아하나 봐 어느새 내 맘은 이렇게 너를 좋아하게 됐나 봐 사실은 나 이런 적 처음이야 너와 함께일 땐 어디로 사라져 오늘 밤도 우리 시간 속에 아름답게 남을 거야 분명 불어오는 바람이 우리를 설레게 해줘 포근하게 나의 하루를 감싸주네 함께 걷자 어디든 나와 함께 말야 우린 어떠한 별보다 빛날 거야 Du Du Du Du Du Du Du Du I don't wanna anything something Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du Du with you 우린 어떠한 별보다 빛날 거야 
","R&B/Soul, 국내드라마",neutral: 48.5% love: 45.5% anger: 3.0% enthusiasm: 3.0%,love
31984204,폴킴,안녕,호텔 델루나 OST Part.10,"
							안녕 이라는 말을해 짧은 시간을 뒤로 한채로 여전히 아프겠지만 하룻밤 자고 나면 사라지는 꿈처럼 너를 oh 잊게될까 두려워져 무심히 널 떠올리게 되면 불안해지는 맘 어떻게 해야하니 안녕 이제는 안녕 이 말 도저히 할 수가 없어 너로 가득찬 내 마음 겨우 내가 할 수 있는 일 너를 사랑하는 거 다시 널 만날 수 있길 아주 오래 전부터 정해진 연일지도  너밖에 모를 내가 되었던 그때가  두려워져 널 안고 있으면 자꾸 욕심이나 어쩔 수 없는걸 안녕 이제는 안녕 이 말 도저히 할 수가 없어 너로 가득찬 내 마음 겨우 내가 할 수 있는 일 너를 사랑하는 거 다시 널 만날 수 있길 굳게 닫힌 저 문이 열리면 그때는 널 다시 볼 수 있을까 잠시 스치듯 만나 운명처럼 날 꽃 피우게 해 매일 널 꿈꾸겠지만 가득 채울 그리움만큼 바라는 건 단 하나 계속 내 곁에 있어줘 
","발라드, 국내드라마",neutral: 51.9% sadness: 25.9% love: 14.8% anger: 3.7% enthusiasm: 3.7%,sadness
37022702,로이킴,"그대가 있는 곳, 언제 어디든",로이킴 X 마이데몬,"
							아주 멀리에서도 그대가 보이죠 나를 보고 웃으며 손을 흔드네요,다가와서 내 품에 안기는 그대를 항상 웃게 하고 싶어요,그대 어떤 하루도 내게 기대 쉴 수 있길 바래요 그대가 있는 곳 언제 어디든 함께 할게요 어떤 순간이 와도 내 곁에서 항상 웃을 수 있게 내가 이렇게 약속할게요,그대 얼굴에 짙은 그림자가 지면 내 마음은 하루 종일 비가 내리죠 그대 때문에 나는 울고 웃게 돼요  내 모든 맘은 그대 안에 있어요,그대 어떤 하루도 내게 기대 쉴 수 있길 바래요 그대가 있는 곳 언제 어디든 함께 할게요 어떤 순간이 와도 내 곁에서 항상 웃을 수 있게 내가 이렇게 약속할게요,살다가 우리 앞에 어떤 날이 와도 지금 잡은 손 놓지 않을 거죠,그대가 있어서 나는 내일을 꿈꾸게 된 거 같아요 그대는 알까요 내가 얼마나 사랑하는지 나의 세상에 불쑥 들어와줘서 그대 고마워요 오래 머물러요 내 안에서 어떤 날이 와도 우리 행복할 거예요
					","발라드, 국내드라마",neutral: 55.2% love: 37.9% sadness: 3.4% happiness: 3.4%,love
36048470,BIG Naughty (서동현),손을 마주 잡고,사랑의 이해 OST Part.5,"
							Baby tell me why I feel this way 내 마음에 스리슬쩍 눈이 맞으면 깊은 우주 속에 빠져버린 듯해 함께 걷고 싶은 걸 You know why 아득해져 가 머릿속은 웃음만 나오는 걸 너 아닌 누군가로 나의 하루를 모두 채울 순 없어 오직 너만 이런 내 마음 깊숙이 이 밤을 같이 그리고 그 너머까지 너와 이 길을 거닐고 싶어 우리 가볍게 손을 마주 잡고 Would you take a step with me? 마치 구름 위를 걷는 것 같이 떠오를 때면 잠시 눈을 마주 보며 Getting closer to your heart 주체할 수 없는 나의 마음까지 모두 네게 줄 거야 Baby tell me why I feel this way 내 마음에 모른 척 내게 다가와 마음을 휘젓는 데 넋이 나갈 것만 같아 You know why 몇 번이고 떠올려봐도 웃음만 나오는 걸 너 아닌 누군가로 나의 하루를 모두 채울 순 없어 오직 너만 이런 내 마음 깊숙이 이 밤을 같이 그리고 그 너머까지 너와 이 길을 거닐고 싶어 우리 가볍게 손을 마주 잡고 Would you take a step with me? 마치 구름 위를 걷는 것 같이 떠오를 때면 잠시 눈을 마주 보며 Getting closer to your heart 주체할 수 없는 나의 마음까지 너와 나 둘이서 내게 기대면 돼 I'll hold you tight 언제까지 내 맘에 홀로 담아둘 순 없는걸 또 바보처럼 멍하니 기다릴 수 없는 내 맘을 너도 알고 있는 걸 알아 우리 가볍게 손을 마주 잡고 Would you take a step with me? 마치 구름 위를 걷는 것 같이 떠오를 때면 잠시 눈을 마주 보며 Getting closer to your heart 주체할 수 없는 나의 마음까지 마주 잡은 두 손에 모든 게 아름다운 걸 우리 함께하는 모든 순간들 행복만이 가득할 거야 
","R&B/Soul, 국내드라마",love: 27.5% neutral: 50.0% sadness: 20.0% happiness: 2.5%,love
35975681,폴킴,너는 기억한다,더 글로리 OST Part 1,"
							이젠 아무렇지 않은 아주 오랜 기억들 네가 거기 있었는지 아무도 모르고 쉽게 지워지지 않는 아주 오랜 상처만 남아 그때의 너는 기억한다 다들 아무렇지 않게 작은 돌을 던지고 소리쳐도 울어봐도 들어준 이 없고 눈물이 마를 때쯤엔 너의 맘엔 미움만 남아 그날의 너를 잃어간다 네가 아주 행복했음 좋겠어 대신 내가 불행하면 좋겠어 나의 슬픔, 눈물, 고통이 너의 웃음이 되길 사실 난 행복을 잘 몰라 이젠 아문 줄 알았던 아주 오랜 흉터가 낙인처럼 선명하게 너의 굴레가 되어 이제 내게 남은 것은 대신 증오하는 일 너의 상처를 지워버리는 일 네가 아주 행복했음 좋겠어 대신 내가 불행하면 좋겠어 나의 슬픔, 눈물, 고통이 너의 웃음이 되길 사실 난 행복을 잘 몰라 기억나지 않았으면 좋겠어 다시 돌아갈 수 있음 좋겠어 너의 찰나와 영원들이 너만의 것이 되길 사실 난 행복을 잘 몰라 너는 아무렇지 않게 살아가야 하니까 
","발라드, 국내드라마",neutral: 32.1% love: 25.0% sadness: 25.0% happiness: 17.9%,happiness
30132687,찬열 (CHANYEOL),Stay With Me,도깨비 OST Part.1,"
							나의 두 눈을 감으면  떠오르는 그 눈동자  자꾸 가슴이 시려서  잊혀지길 바랬어  꿈이라면 이제 깨어났으면 제발  정말 네가 나의 운명인 걸까  넌 Falling You  운명처럼 너를 Falling  또 나를 부르네 Calling  헤어 나올 수 없어 제발 Hold Me  내 인연의 끈이 넌지  기다린 네가 맞는지  가슴이 먼저 왜 내려앉는지  Stay With Me   내 마음속 깊은 곳에 네가 사는지   Stay With Me   내 안에 숨겨왔던 진실   나의 두 눈을 감으면  떠오르는 그 눈동자  자꾸 가슴이 시려서  잊혀지길 바랬어  꿈이라면 이제 깨어났으면 제발  정말 네가 나의 운명인 걸까  넌 Falling You  가슴은 뛰고 있어   여전히 널 보고 있어  자꾸만 숨이 막혀서  아직은 멀리에서  너를 지켜보고 싶어  내가 또 왜 이러는지  처음 너를 봤을때부터 다르게  운명의 시간은 또 더디게 갔지  내 가슴은 널 향했고  내 심장은 다시 또 뛰었고   꺼져버리던 희미한 불빛  너로 인해 다시 타오르는 눈빛  마치 오래전부터 널 사랑한 것 같아  무언가에 이끌리듯 끌려온 것 같아  나의 두 눈을 감으면  떠오르는 그 눈동자  자꾸 가슴이 시려서  잊혀지길 바랬어  꿈이라면 이제 깨어났으면 제발  정말 네가 나의 운명인 걸까  넌 Falling You  
","랩/힙합, 국내드라마",neutral: 57.6% love: 30.3% sadness: 12.1%,love
34482261,규현 (KYUHYUN),사랑은 말로 표현하는게 아니래요,사랑은 말로 표현하는게 아니래요 (규현 X soundtrack#1),"
							그대를 보면 참 이상하게도 마음이 멋대로야 이젠 누군가를 사랑할 자신이 없었는데 그대를 만나고 용길 내죠 그대만 보면 가슴이 떨리고 어쩔 줄을 모르죠 이젠 누군가를 사랑할 자신이 없던 내게 다가와 준 나의 사랑 사랑은 말로 표현하는게 아니래요 그 누구보다 진심을 다해 혹시 여린 그대 내가 상처 주지 않게 내가 이제 지켜줄게 고민이 돼요 그대가 힘들 때 어떤 위롤 할지 문득 낯선 길을 걷다가 그대와 닮은 꽃을 사고 걸음을 서둘러 사랑은 말로 표현하는게 아니래요 그 누구보다 진심을 다해 혹시 여린 그대 내가 상처 주지 않게 내가 이제 지켜줄게 괜스레 그대를 바라보다가 웃는 나에요 떨리는 마음을 어떻게 설명할 방법이 없죠 사랑은 말로 표현하는게 아니래요 그대는 어떤 말로도 대신할 수 없죠 그 누구보다 예쁜 맘을 가진 혹시 그런 그대 내가 상처 주지 않게 내가 이제 지킬게요 
","발라드, 국내드라마",neutral: 50.0% sadness: 25.0% love: 25.0%,sadness
4864206,어쿠스틱 콜라보,"묘해, 너와",연애의 발견 OST Part 4,"
							니 생각에 꽤 즐겁고  니 생각에 퍽 외로워  이상한 일이야   누굴 좋아한단 건  아무 일도 없는 저녁  집 앞을 걷다   밤 공기가 좋아서  뜬금없이 이렇게   니가 보고 싶어 참 묘한 일이야 사랑은  좋아서 그립고   그리워서 외로워져  이게 다 무슨 일일까  내 맘이 내 맘이 아닌걸  이제와 어떡해   모든 시간 모든 공간  내 주위엔 온통   너뿐인 것 같아 묘해  보고 싶어 신기하고  신기해서 보고 싶고  그러다 한 순간   미친 듯 불안하고  아무렇지도 않은데  햇살에 울컥   눈물이 날 것 같고  그러다가 니 전화   한 통에 다 낫고  참 묘한 일이야 사랑은  아파서 고맙고   고마워서 대견해져  이게 다 무슨 일일까  이 길이 그 길이 아닌걸  모르고 떠나온   여행처럼 낯설지만  그래서 한번 더   가보고 싶어져 너와  이렇게 너를 바라볼 때  뭐랄까 나는   행복한 채로 두려워져   참 묘한 일이야 사랑은 좋아서 그립고  그리워서 외로워져 이게 다 무슨 일일까 내 맘이 내 맘이 아닌걸 이제와 어떡해  모든 시간 모든 공간 내 주위엔 온통  너뿐인 것 같아 묘해 그래서 한번 더  가보고 싶어져 너와 
","발라드, 국내드라마",neutral: 60.6% love: 21.2% sadness: 12.1% anger: 3.0% happiness: 3.0%,love
30157753,Crush,Beautiful,도깨비 OST Part 4,"
							it`s a beautiful life 난 너의 곁에 있을게 it`s a beautiful life 너의 뒤에 서 있을게 beautiful love 하늘아래 너와 있다면 숨쉬는 것만으로도 좋아 it`s a beautiful life beautiful day 너의 기억에서 내가 살텐데 beautiful life beautiful day 내 곁에서 머물러줘 beautiful my love beautiful your heart it`s a beautiful life it`s a beautiful life it`s a beautiful life 언제나 널 지켜줄게 it`s a beautiful life 내게 기댈수가 있게 beautiful love 너의 눈물 너의 미소도 곁에서 함께 할 수 있도록 it`s a beautiful life beautiful day 미치도록 널 사랑했었던 날 beautiful life beautiful day 너를 잃고 싶지 않아 beautiful my love beautiful your heart it`s a beautiful life 세상에 너와 닮은 추억이 또 덩그러니 내게 남겨져있어 너와의 기억 너와의 추억 it`s a sorrowful life sorrowful day 슬픔을 이기지 못하는 내게 sorrowful life sorrowful day 내 곁에서 떠나지마 추억속에 내가 살지 않도록 it`s a beautiful life 
","R&B/Soul, 국내드라마",neutral: 40.0% love: 46.7% sadness: 13.3%,love
