곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
3472354,스탠딩 에그,Little Star,Lucky,"
							눈을 감고 내가 하는 이야기를 잘 들어봐 나의 얘기가 끝나기 전에 너는 꿈을 꿀거야 Little star tonight 밤새 내가 지켜줄거야 처음 너를 만났을 때 정말 눈이 부셨어 너의 미소를 처음 봤을 땐 세상을 다 가졌어 Little star tonight 밤새 내가 지켜줄거야 내 품에 안긴 채 곤히 잠든 널 보며 나는 잠시도 눈을 뗄 수 없어 이렇게 예쁜데 숨이 멎을 것 같아 내가 어떻게 잠들 수 있겠니 나의 사랑 나의 전부 하늘이 내린 천사 나의 두 눈을 나의 세상을 모두 훔쳐버렸어 Little star tonight 밤새 내가 지켜줄거야 내 품에 안긴 채 곤히 잠든 널 보며 나는 잠시도 눈을 뗄 수 없어 이렇게 예쁜데 숨이 멎을 것 같아  내가 어떻게 잠들 수 있겠니 눈을 감고 내가 하는 이야기를 잘 들어봐 나의 얘기가 끝나기 전에 너는 꿈을 꿀거야 Little star tonight 밤새 내가 지켜줄거야 내 사랑 tonight 밤새 내가 지켜줄거야 평생 내가 지켜줄거야 
","인디음악, 포크/블루스",neutral: 73.1% sadness: 15.4% enthusiasm: 3.8% love: 7.7%,sadness
37451118,10CM,너랑 밤새고 싶어,5.6 [너랑 밤새고 싶어],"
							부끄러운 맘이 숨은 멋진 밤에 별빛에 떨림을 더해 네게 질문을 던져 그러다가 맘을 들켜 너는 웃어 대화는 살짝 끊겼지만 우린 계속 걸어 그러다 걸음을 멈추고 ""너랑 밤새고 싶어"",오늘의 너의 밤은 어떤지 물어보기도 전에 넌 예쁜 눈을 반짝였지 내 맘을 대신할 수 없지만 둘이 걷는 길을 따라 작은 별이 엄청 많아,오 두근거리는 두 발을 맞추고 가로등과 나란히 들리는 발자국 소리에 취해,부끄러운 맘이 숨은 멋진 밤에 별빛에 떨림을 더해 네게 질문을 던져 그러다가 맘을 들켜 너는 웃어 대화는 살짝 끊겼지만 우린 계속 걸어 그러다 걸음을 멈추고 ""너랑 밤새고 싶어"",오 닿을 것 같던 두 손이 스치고 머리가 어지러워 어설픈 맥주 반 캔에도 취해,부끄러운 맘이 숨은 멋진 밤에 별빛에 떨림을 더해 네게 질문을 던져 그러다가 맘을 들켜 너는 웃어 대화는 살짝 끊겼지만 우린 계속 걸어 그러다 걸음을 멈추고,오늘의 날씨는 이미 완벽하고 그 속에 넌 봄날처럼 예쁜데 나도 이제 뭔가를 해야 하지 않을까,설레는 기분을 참아 내지 못하고 이 밤의 용기를 빌려 네게 진심을 말해 어리숙한 내 고백에 넌 또 웃어 대답은 듣지 못했지만 그냥 계속 걸어 그러다 문득 네가 말해 ""우리 밤새고 있어""
					","인디음악, 포크/블루스",neutral: 64.9% love: 18.9% anger: 8.1% happiness: 2.7% sadness: 5.4%,love
37051615,볼빨간사춘기,스노우볼,Merry Go Round,"
							혼자 보내긴 싫어 너 없는 방에 케이크에 촛불을 불며 기도를 하겠지만,유난히 추운 겨울 하얀 눈 너와 함께 하고 싶단 소원을 빌었어 매일같이,난 있잖아 스노우볼을 앞뒤로 흔들어 투명한 하늘에 준비한 선물을 던져,새하얀 눈이 내려와 거리에 온통 소복이 쌓인 눈을 같이 밟으며 산타가 다녀간 길 반딧불이가 밝힌 불빛 놀라워하는 네 손을 꼭 잡고서 따뜻한 겨울이 될 거야 (그치?) 나와 함께 하지 않을래?,유난히 추운 겨울 하얀 눈 너와 함께 하고 싶단 소원을 빌었어 매일같이,난 있잖아 스노우볼을 앞뒤로 흔들어 투명한 하늘에 준비한 선물을 던져,새하얀 눈이 내려와 거리에 온통 소복이 쌓인 눈을 같이 밟으며 산타가 다녀간 길 반딧불이가 밝힌 불빛 놀라워하는 네 손을 꼭 잡고서 따뜻한 겨울이 될 거야 (그치?) 나와 함께 하지 않을래?,하늘에 예쁜 별, 달을 오려서 구름 위에 한 조각씩 걸어 두었어 특별한 선물이 될 거야 두 눈을 꼭 감고 소원을 빌어봐,하얗게 눈이 내려와 환한 미소로 웃는 네게 손 내밀면 천사가 다녀간 길 따라 불 켜진 오두막집 놀랍지? 난 한 번 더 스노우볼을 흔들어,눈이 내려와 거리에 온통 소복이 쌓인 눈을 같이 밟으며 산타가 다녀간 길 반딧불이가 밝힌 불빛 놀라워하는 네 손을 꼭 잡고서 따뜻한 겨울이 될 거야 (그치?) 나와 함께 하지 않을래?
					","인디음악, 포크/블루스",anger: 2.5% neutral: 65.0% sadness: 12.5% love: 20.0%,love
36583686,윤딴딴,여름을 좋아하는 이유,여름을 좋아하는 이유,"
							그릴 바베큐 여섯 날개 선풍기 무더위 한줄기 ATM 괜히 모든 게 낭만 있네 여름을 내가 좋아하는 이유,한여름 밤의 크리스마스 같은 하얀 눈이 내 입 안 가득 흘러내리네 뜨거운 만큼 시원함을 느낄 수 있는 반전의 매력을 가진 계절이야,그릴 바베큐 여섯 날개 선풍기 무더위 한줄기 ATM 괜히 모든 게 낭만 있네 여름을 내가 좋아하는 이유 빙 둘러앉아 벌칙 걸린 게임에 무더위 한 잔을 원샷 괜히 모든 게 낭만 있네 여름을 내가 좋아하는 이유,어제 먹다 남은 음식을 꺼내서 전자렌지에 돌려보다가 냄새 한 번 맡고 이리도 빨리 쉬어버렸나,그릴 바베큐 여섯 날개 선풍기 무더위 한줄기 ATM 괜히 모든 게 낭만 있네 여름을 내가 좋아하는 이유 빙 둘러앉아 벌칙 걸린 게임에 무더위 한 잔을 원샷 괜히 모든 게 낭만 있네 여름을 내가 좋아하는 이유,그릴 바베큐 여섯 날개 선풍기 무더위 한줄기 ATM 괜히 모든 게 낭만 있네 여름을 내가 좋아하는 이유,
","인디음악, 포크/블루스",neutral: 69.0% love: 27.6% sadness: 3.4%,love
8194007,오왠 (O.WHEN),오늘,When I Begin,"
							새벽4시 잠들지 않아  돌아갈 수 없는 시간들을 생각하곤 해  습관처럼 마음이 아려와 집으로 가는 길은 자꾸만 멀어지는데 저만치 멀어지는 찾을 수 없는 잡을 수 없는 Take it easy 나만 왜 이렇게 힘든 건가요 오늘밤이 왜 오늘의 나를 괴롭히죠 아무것도 한게 없는 하루인데 나는 왜 이렇게 눈치만 보고 있는 건지 아쉬움은 나를 찾아 다가오네 창문 밖은 벌써 따뜻한데 Take it easy 나만 왜 이렇게 힘든 건가요 오늘밤이 왜 오늘의 나를 괴롭히죠 한번만 다시 또 일어설 수 있나요 음음음 오늘도 슬픔에 잠겨 밤을 지우고 있나요 Take it easy 나만 왜 이렇게 힘든 건가요 오늘밤이 왜 오늘의 나를 괴롭히죠 Take it easy 왜 오늘의 나를 괴롭히죠 
","인디음악, 포크/블루스",neutral: 60.0% sadness: 35.0% love: 5.0%,sadness
31172510,어쿠루브,헤어지던 밤,헤어지던 밤,"
							아무렇지 않게 넌 평소와 같은 말투로 오늘 밤에 만나자 준비하고 널 만나러 갔어 장미꽃을 손에 꼭 들고서 집 앞에서 널 기다렸어 좋아할 너를 생각하면서 돌아오는 말은 헤어지자고 그 말하러 나온 거라고 순간 난 얼어버렸어 이제는 널 보고 싶어도  볼 수 없대 밤에 통화도 못한대 넌 그래도 괜찮니 널 잊고 행복하길 바란대 우 네 사랑은 여기까지 래요 먹먹하게 돌아오던 그 밤은 제일 추운 여름밤이었어 차가워진 우리 사이처럼 집에 들어와 침대에 누워서 탁자 위 사진을 보았어 우리 참 좋았었는데 이제는 널 보고 싶어도  볼 수 없대 밤에 통화도 못한대 넌 그래도 괜찮니 널 잊고 행복하길 바란대 우 네 사랑은 여기까지 래요 헤어진 그날 밤 너는  유난히도 예뻤어 그 모습을 기억할게 이제는 널 보고 싶어도  볼 수 없대 밤에 통화도 못한대 넌 그래도 괜찮니 널 잊고 행복하길 바란대 우 네 사랑은 여기까지 래요 내 사랑은 아직 
","인디음악, 포크/블루스",neutral: 41.4% love: 20.7% sadness: 24.1% anger: 10.3% happiness: 3.4%,sadness
35963069,Mingginyu (밍기뉴),"나의 모든 이들에게,","나의 모든 이들에게,","
							우울해도 돼 다 괜찮아질 거야 슬퍼해도 돼 다 지나갈 거니까 말해줘도 돼 너의 비밀 같은 것 내가 다시는 안 아프게 해줄게 네가 아픈 것 다 이해할 거야 네가 슬프면 내가 달려갈게 네 마음에 어떤 상처 있어도 내가 마음먹고 낫게 할거야 우울하면 내게 달려와 슬퍼지면 내게 달려와 우울하면 내게 달려와 다 새까맣게 까먹을 수 있게 해줄게 아파해도 돼 금방 나아질 거야 쉬어가도 돼 너무 달려왔잖아 원망해도 돼 네게 상처 준 것들 내가 다시는 혼자 두지 않을게 네가 아픈 것 다 알아줄 거야 말 안 해도 내가 알아채줄게 네게 날카로운 가시 있대도 내가 마음 열어 사랑할 거야 우울하면 내게 달려와 슬퍼지면 내게 달려와 우울하면 내게 달려와 다 새까맣게 까먹을 수 있게 해줄게 우울하면 내게 달려와 슬퍼지면 내게 달려와 우울하면 내게 달려와 다 새까맣게 까먹을 수 있게 해줄게 다 새까맣게 잊고 살아가게 해줄게 
","인디음악, 포크/블루스",sadness: 51.7% neutral: 31.0% love: 13.8% anger: 3.4%,sadness
34930368,볼빨간사춘기,Love story,Seoul,"
							Thought that I was princess 날 좋아하던 그때 수줍게 꽃을 건네던 너에게 웃으며 손을 내밀었지 시간 지나 my birthday 우린 몰래 run away 온통 둘뿐인 밤거릴 걷다가 너와 눈이 마주친 그날 Oh babe 너의 눈동자에 cheers 달빛에 비춰진 우리의 흩어진 잔상 너의 이야기에 취해 밤하늘의 별이 쏟아질 것만 같은 기분 Oh god please this is not a dream Thought that it was romance 날 바래다준 그때 수줍게 인사를 건네던 너에게 살며시 입을 맞추었지 시간 지나 go on trip 한 손엔 진한 커피 우리가 새긴 별자릴 찾다가 너와 눈이 마주친 그날 Oh babe 너의 눈동자에 cheers 달빛에 비춰진 우리의 흩어진 잔상 너의 이야기에 취해 밤하늘의 별이 쏟아질 것만 같은 기분 Oh oh oh 꿈인가 봐 그래 니가 내 옆에 있는 꿈 Oh oh no 아니잖아 이건 yeah I got you boy Oh babe 너의 눈동자에 cheers 붉게 물들어진 우리의 오래된 잔상 너의 이야기에 취해 온 세상의 별이 쏟아질 것만 같은 기분 Oh god please this is not a dream 
","인디음악, 포크/블루스",love: 21.7% neutral: 69.6% enthusiasm: 8.7%,love
36713850,AKMU (악뮤),후라이의 꿈,Love Lee,"
							저 거위도 벽을 넘어 하늘을 날을 거라고 달팽이도 넓고 거친 바다 끝에 꿈을 둔다고 나도 꾸물꾸물 말고 꿈을 찾으래 어서 남의 꿈을 빌려 꾸기라도 해,내게 강요하지 말아요 이건 내 길이 아닌걸 내밀지 말아요 너의 구겨진 꿈을,난 차라리 흘러갈래 모두 높은 곳을 우러러볼 때 난 내 물결을 따라 Flow flow along flow along my way,난 차라리 꽉 눌러붙을래 날 재촉한다면  따뜻한 밥 위에 누워 자는 계란 fry fry 같이 나른하게,고래도 사랑을 찾아 파도를 가를 거라고 하다못해 네모도 꿈을 꾸는데 아무도 꿈이 없는 자에겐 기회를 주지 않아 하긴 무슨 기회가 어울릴지도 모를 거야,무시 말아 줘요 하고 싶은 게 없는걸 왜 그렇게 봐 난 죄지은 게 아닌데,난 차라리 흘러갈래 모두 높은 곳을 우러러볼 때 난 내 물결을 따라 Flow flow along flow along my way,난 차라리 꽉 눌러붙을래 날 재촉한다면 따뜻한 밥 위에 누워 자는 계란 fry fry 같이,Spread out 틀에 갇힌 듯한 똑같은 꿈 Spread out out 난 이 두꺼운 껍질을 깨고 나와 퍼지고 싶어,난 차라리 굴러갈래 끝은 안 보여 뒤에선 등 떠미는데 난 내 물결을 따라 Flow flow along flow along my way,난 차라리 꽉 눌러붙을래 날 재촉한다면 고민 하나 없이 퍼져 있는 계란 fry fry 같이 나른하게 
",포크/블루스,neutral: 55.9% sadness: 20.6% enthusiasm: 11.8% love: 8.8% anger: 2.9%,sadness
36371558,볼빨간사춘기,FRIEND THE END,사랑.zip,"
							요즘엔 썸이라는 단어를 난 쓰지 않아 친구란 완벽한 단어로 숨길 수가 있지 사랑이 좀처럼 내키지 않아 난 이대로 아슬아슬하게 선을 넘어 벚꽃이 피면 또 같은 곳에 서 있겠지 분홍빛으로 물든 계절을 함께하며 꽃잎이 하나 둘 셋 시간이 하나 둘 셋 Cherry Blossom 내 손을 잡아 넌 아무렇지 않지 않게 웃어버리면 사랑일까 널 바라보며 난 고개를 들어 입 맞춰버린 거야 이제 난 FRIEN(D) THE END FRIEN(D) THE END FRIEN(D) THE END THE END 벚꽃이 피면 또 같은 곳에 서 있겠지 분홍빛으로 물든 계절을 함께하며 꽃잎이 하나 둘 셋 시간이 하나 둘 셋 Cherry Blossom 내 손을 잡아 넌 아무렇지 않지 않게 웃어버리면 사랑일까 널 바라보며 난 고개를 들어 입 맞춰버린 거야 이제 숨길 수 없는가 봐 널 좋아하는 게 네 곁에 있을 때 자꾸 맘이 아픈 게 꽃잎이 떨어지네 우리 머리 위로 웃음이 터져버린 거야 This is love Cherry Blossom 내 손을 잡아 넌 아무렇지 않지 않게 웃어버리면 사랑일까 널 바라보며 난 고개를 들어 입 맞춰버린 거야 이제 난 Friend the end 하얀 Blossom Friend the end Cherry Blossom FRIEN(D) THE END FRIEN(D) THE END FRIEN(D) THE END THE END 
","인디음악, 포크/블루스",sadness: 10.3% neutral: 41.4% love: 48.3%,love
31709523,볼빨간사춘기,"나만, 봄",사춘기집Ⅰ 꽃기운,"
							안돼 그만둬 거기까지 해 더 다가가면 너 정신 못 차려 안돼 그만해 꽃은 넣어둬 그냥 좀 바람이 불게 놔줘 왜 그럴까 사람들은 그냥 봄기운이 좋아 눈치 없이 밖을 나가는 걸까 왜 이럴까 뭐가 설렌다고 봄바람이 좋아 내 맘도 모르고 더 불어와 flower sunshine 완벽한 하루를 사실 너와 걸을 수 있다면 얼마나 좋을까 좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 나만 봄 왜 그럴까 사람들은 그냥 봄기운이 좋아 눈치 없이 밖을 나가는 걸까 왜 이럴까 뭐가 설렌다고 봄바람이 좋아 내 맘도 모르고 더 불어와 flower sunshine 완벽한 하루를 사실 너와 걸을 수 있다면 얼마나 좋을까 좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 언제 봄이 왔는지 내 맘도 모르고 봄바람이 자꾸만 불어와 네 곁에 딱 붙어서 떨어지지 않고 싶어 내 맘을 이제 말하고 싶어 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 나만 봄 
","인디음악, 포크/블루스",neutral: 67.6% sadness: 16.2% love: 16.2%,sadness
