곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
34032566,산들,내 기억 속에 남아 있는 그대 모습은,갯마을 차차차 OST Part 6,"
							눈을 감고 불어온 밤바람에 찬찬히 흩날린 머리칼을 맡기며 감겨오는 옷자락 소리에 너와 손잡았던 그때 생각이나 오 같은 공원 그 거리 지금 우린 발을 맞춰 꼭 같은 계절 이 거리 우리 다시 걸어보자 오 바래진 내 지갑속 넣어둔 이 약속 봄 바람같은 미소 그 날이 선명해 내 기억 속에 남아 있는 그대 모습은 낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러  되돌려 달라 널 불러본다 시간이 얼마나 흐른지도 모른 채 계절이 몇번씩 도는지도 모른 채 집에 돌아가는 길엔 그새도 못참아 난 전화를 밤새 붙잡았지 내 기억 속에 남아 있는 그대 모습은 낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러  되돌려 달라 널 불러본다 라라 라라라 라 라라라 라라 너의 두 눈동자는 날 설레게 하고 유치하게 고백했던 너와에 사랑 노래도 아직 내겐 들려오지만 내 기억 속에 남아 있는 그대 모습은 낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러  되돌려 달라 널 불러본다 
","록/메탈, 국내드라마",neutral: 63.6% love: 21.2% sadness: 9.1% anger: 3.0% happiness: 3.0%,love
34754298,(여자)아이들,LIAR,I NEVER DIE,"
							I’ve been woken up in different places 습관처럼 익숙하지 Take a look around at these plates yeah 내가 원하는 건 없어,마음에도 없던 거짓말들 내 자신을 잃어 So bad 감정들이 없는 인형같이 억지스런 미소는 됐어,변했다곤 생각하진 않아 I don’t wanna do this no more,You keep calling me a liar I don’t feel any desire We speed And drifting don’t need no tires So you can call me filthy liar,그래 맘대로 지껄여 Ya I’m a crazy Tomboy 다시 Passport 그녀처럼 Dyed my hair blonde 또 내가 딴따라라 맘에 안 들던 네 엄마께 나도 별로였다 꼭 전하고 너나 잘하고 말해 또 그놈의 예의 뒷담보단 앞담이 나아 넌 없겠지만 패기 네 다음 애인께는 다 안된다 아기 취급 전에 맞춤법이나 맞춰 ‘안되’ 아이야,내게 뭐라해도 관심 없어 I don’t wanna do this no more,You keep calling me a liar I don’t feel any desire We speed And drifting don’t need no tires So you can call me filthy liar,I am high-priced like a diamond shine Why you think that I’m a piece of glass Break my heart, you can see the real me Go to hell baby what’s it to ya,I am high-priced like a diamond shine Why you think that I’m a piece of glass Break my heart, you can see the real me Go to hell baby what’s it to ya,Call me a liar,You keep calling me a liar I don’t feel any desire We speed And drifting don’t need no tires So you can call me filthy liar
					",록/메탈,neutral: 66.7% sadness: 26.7% happiness: 6.7%,sadness
37907939,PLAVE,Pump Up The Volume!,Pump Up The Volume!,"
							처음엔 난 아무것도 몰랐어 널 향해 심장이 뛰고 있단 걸 돌이켜 봐도 정말 서툴렀던 거야 우물쭈물 망설였던 난 그만,짜릿한 이 순간 바래왔던 이 느낌 바보야 니 얘기란 말야 (듣고 있지) 많은 사람 중에 너 하나밖에 안 보여 많은 사람 중에 너 하나밖에 보이지 않아 사랑해 말하지 못한 날 이젠 안녕,이렇게 전할래 내 맘 그곳에 기다려준 너에게 나 말할게 사랑해 이 말을 못 해서 너를 사랑해 참 오래 걸렸어 진심 어린 이 말 적었다 지웠다 했지 과연 니 맘도 같을까 봐 걱정이 됐으니,잠깐 기다리면 돌아오겠지 잠깐 시간나면 전화하겠지 생각지 못한 결말 일까 봐 두려웠었어 이젠 더는 신경 쓰지 않을래 널 두고 난 짜릿한 이 순간 바래왔던 이 느낌,바보야 니 얘기란 말야 많은 사람 중에 너 하나밖에 안 보여 많은 사람 중에 너 하나밖에 보이지 않아 사랑해 말하지 못한 날 이젠 안녕 이렇게 전할래 내 맘,그곳에 기다려준 너에게 나 많은 사람 중에 너 하나밖에 안 보여 많은 사람 중에 너 하나밖에 보이지 않아 사랑해 말하지 못한 날 이젠 안녕 이렇게 전할래 내 맘,그곳에 기다려준 너에게 나 말할게 영원히 숨이 차 말하지 못한 난 이젠 안녕 이렇게 전할래 내 맘 그곳에 너를 향해 달려갈게  (진심이야)
					",록/메탈,neutral: 65.8% sadness: 21.1% love: 10.5% anger: 2.6%,sadness
8141272,태연 (TAEYEON),제주도의 푸른 밤,밴드 고맙삼다,"
							떠나요 둘이서 모든 걸 훌훌 버리고 제주도 푸른 밤 그 별 아래 이제는 더이상 얽매이긴 우리 싫어요 신문에 TV에 월급봉투에  아파트 담벼락보다는 바달 볼수 있는 창문이 좋아요 낑깡밭 일구고 감귤도 우리 둘이 가꿔봐요 정말로 그대가 외롭다고 느껴진다면  떠나요 제주도 푸른 밤 하늘 아래로 떠나요 둘이서 힘들게 별로 없어요 제주도 푸른밤 그 별아래  그동안 우리는 오랫동안 지쳤잖아요 술집에 카페에 많은 사람에  도시의 침묵보다는 바다의 속삭임이 좋아요 신혼부부 밀려와 똑같은 사진 찍기 구경하며 정말로 그대가 재미없다 느껴진다면 떠나요 제주도 푸르메가 살고 있는 곳 도시의 침묵보다는 바다의 속삭임이 좋아요 신혼부부 밀려와 똑같은 사진 찍기 구경하며 정말로 그대가 재미없다 느껴진다면 떠나요 제주도 푸르메가 살고 있는 곳 
",록/메탈,neutral: 72.0% anger: 4.0% love: 12.0% sadness: 12.0%,love
31666417,잔나비,주저하는 연인들을 위해,전설,"
							나는 읽기 쉬운 마음이야 당신도 스윽 훑고 가셔요 달랠 길 없는 외로운 마음 있지 머물다 가셔요 음 내게 긴 여운을 남겨줘요 사랑을 사랑을 해줘요 할 수 있다면 그럴 수만 있다면 새하얀 빛으로 그댈 비춰 줄게요 그러다 밤이 찾아오면 우리 둘만의 비밀을 새겨요 추억할 그 밤 위에 갈피를 꽂고선   남몰래 펼쳐보아요 나의 자라나는 마음을 못 본 채 꺾어 버릴 순 없네 미련 남길바엔 그리워 아픈 게 나아 서둘러 안겨본 그 품은 따스할 테니 그러다 밤이 찾아오면 우리 둘만의 비밀을 새겨요 추억할 그 밤 위에 갈피를 꽂고선   남몰래 펼쳐보아요 언젠가 또 그날이 온대도 우린 서둘러 뒤돌지 말아요 마주보던 그대로 뒷걸음치면서 서로의 안녕을 보아요 피고 지는 마음을 알아요 다시 돌아온 계절도 난 한 동안 새 활짝 피었다 질래 또 한번 영원히 그럼에도 내 사랑은 또 같은 꿈을 꾸고 그럼에도 꾸던 꿈을 난 또 미루진 않을거야 
","인디음악, 록/메탈",love: 31.0% neutral: 51.7% sadness: 13.8% enthusiasm: 3.4%,love
33480898,이무진,신호등,신호등,"
							이제야 목적지를 정했지만 가려한 날 막아서네 난 갈 길이 먼데 새빨간 얼굴로 화를 냈던 친구가 생각나네 이미 난 발걸음을 떼었지만 가려한 날 재촉하네 걷기도 힘든데 새파랗게 겁에 질려 도망간 친구가 뇌에 맴도네 건반처럼 생긴 도로 위 수많은 동그라미들 모두가 멈췄다 굴렀다 말은 잘 들어 그건 나도 문제가 아냐 붉은색 푸른색 그 사이 3초 그 짧은 시간 노란색 빛을 내는 저기 저 신호등이 내 머릿속을 텅 비워버려 내가 빠른지도 느린지도 모르겠어 그저 눈앞이 샛노랄 뿐이야 솔직히 말하자면 차라리 운전대를 못 잡던 어릴 때가 더 좋았었던 것 같아 그땐 함께 온 세상을 거닐 친구가 있었으니 건반처럼 생긴 도로 위 수많은 조명들이 날 빠르게 번갈아 가며 비추고 있지만 난 아직 초짜란 말이야 붉은색 푸른색 그 사이 3초 그 짧은 시간 노란색 빛을 내는 저기 저 신호등이 내 머릿속을 텅 비워버려 내가 빠른지도 느린지도 모르겠어 그저 눈앞이 샛노랄 뿐이야 꼬질꼬질한 사람이나 부자 곁엔 아무도 없는 삼색 조명과 이색 칠 위에 서 있어 괴롭히지 마 붉은색 푸른색 그 사이 3초 그 짧은 시간 노란색 빛을 내는 저기 저 신호등이 내 머릿속을 텅 비워버려 내가 빠른지도 느린지도 모르겠어 그저 눈앞이 샛노랄 뿐이야 
",록/메탈,neutral: 79.5% anger: 2.6% sadness: 7.7% love: 10.3%,love
37390942,이클립스 (ECLIPSE),만날테니까,선재 업고 튀어 OST Part 1,"
							Can you hear me 말을 건네 너 있는 곳 Million Miles Away 짙어진 어둠 속에서  가슴 속 별은 더 빛이나,길을 잃은 맘이 향한 곳 너의 빛을 따라가 잠들었던 밤을 깨운 채 운명의 품 속으로 난,Believe me Don’t you worry 돌고 돌아 널 만날 테니까  You Save Me Like a guidin’ light 결국에 난 널 만날 테니까,가끔은 운명이란 단어조차 잊은 채 살지만  한없이 표류하던 맘 낯선 곳에서 길 잃은 나,나의 나침반이 가리킨 곳 너의 빛을 따라가 길고 긴 서사를 넘어서 운명의 품 속으로 난,Believe me  Don’t you worry 돌고 돌아 널 만날 테니까 You Save Me  Like a guidin’ light 결국 난 널 만날 테니까,선명해진 점을 이어서 긴 공백을 채워,새로 꾸는 꿈처럼  새로 뜨는 해처럼 이렇게 우린 멀리서  서로를 비춰,Believe me Don’t you worry 돌고 돌아 널 만날 테니까  You Save Me Like a guidin’ light 결국 난 널 만날 테니까,눈을 가려도 귀를 막아도 결국 너와 난 만날 테니까
					","록/메탈, 국내드라마",neutral: 73.9% sadness: 8.7% love: 13.0% enthusiasm: 4.3%,love
37138465,(여자)아이들,Revenge,2,"
							안녕은 하니 안녕해 아니 짙은 담배 연기뿐 Dum dum du-du-du dum,아직 많이 더 아주 많이 너의 추락을 빌 뿐 Dum dum du-du-du dum,You need damage, I’ll destroy it 그 웃음이 처참하게 구겨질 때까지 지옥까지 더 달아나봐 난 자석같이 또 찾아나가 파괴할 때까지 (Ready to burn),Last Easter night 그 날 부터 난 어둠에 묻힌 날 끌어 안고 I got the ‘Revenge’,그런 그런 삶에 아무 무의한 낙 허덕 허덕 받는 값어치 없는 값 나 그럼에도 포기할 수 없는 분명한 이유는 너의 고통은 이 흉터의 유일한 약,만약 내가 망가진다 해도 너도 망가진다면 그거 또한 어쩔 수 없지 아마 나의 미래라고 보여주는 처참한 장면 그거 또한 어림도 없지,You need damage, I’ll destroy it 그 울음에 내 다짐이 무너질 때까지 지옥까지 더 달아나봐 난 자석같이 또 찾아나가 허망할 때까지 (Ready to burn),Last Easter night 그날부터 난 어둠에 묻힌 날 끌어안고 I got the ‘Revenge’,Lalalala Lalala Lalalala Lalala Lalalalalala Lalalalalala Lalalalalala,I got the ‘Revenge’
					",록/메탈,neutral: 59.1% love: 4.5% sadness: 36.4%,sadness
34472554,"호형호제(한동근, 김기태)",박하사탕,싱어게인2 - 무명가수전 Episode.4,"
							떠나려 하네 저 강물 따라서 돌아가고파 순수했던 시절 끝나지 않는 더러운 내 삶에 보이는 것은 얼룩진 추억 속의 나 고통의 시간만 보낸 뒤에는 텅 빈 하늘만이 아름다웠네 그 하늘마저 희미해지고 내 갈 곳은 다시 못 올 그곳뿐이야 나 돌아갈래 어릴 적 꿈에 열어줘 제발 다시 한 번만 두려움에 떨고 있어 열어줘 제발 다시 한 번만 단 한 번만이라도 남아있는 건 아무것도 없어 그 시간들도 다시 오진 않아 어지러워 눈을 감고 싶어 내 갈 곳은 다시 못 올 그곳뿐이야 열어줘 제발 다시 한 번만 두려움에 떨고 있어 열어줘 제발 다시 한 번만 단 한 번만이라도 열어줘 제발 다시 한 번만 두려움에 떨고 있어 열어줘 제발 다시 한 번만 단 한 번만이라도 나 돌아갈래 그곳으로 
",록/메탈,neutral: 56.5% sadness: 21.7% love: 8.7% enthusiasm: 4.3% anger: 8.7%,sadness
30667988,멜로망스,짙어져,Yellow OST Part.2,"
							널 잊어보려 계속 노력하고 있어 괜히 더 즐거운 척 시간을 보내는 날 넌 모르겠지 행복한 척하며 지내다 보면 언젠가 너를 잊게 될 거라 믿으며 살고 있는 날 모르겠지 내가 노력해봐도 너 때문이라서 너는 더 짙어져 가고 혼자 남겨진 시간을 보내는 게 이젠 내겐 너무 두려운 일이 돼버렸단 걸 넌 모르겠지 네 꿈을 꾸는 밤이 오는 게 난 두려워 이젠 내게 밤이 무서워졌다는 걸 너는 모르겠지 내가 노력해봐도 너 때문이라서 너는 더 짙어져 가고 너를 그리고 노력할수록 너는 계속 커져만 가겠지 짙어져 가는 너를 붙잡고 생각할수록 너는 계속 커져만 가겠지 널 잊어보려 항상 노력하고 있어 괜히 더 즐거운 척 살아보고 있는 날 넌 모르겠지 
","록/메탈, 국내드라마",sadness: 27.3% neutral: 36.4% happiness: 4.5% love: 13.6% enthusiasm: 18.2%,sadness
