곡 ID,아티스트,곡 이름,앨범,가사,장르,감정 비율,최종 감정 분류
1357461,YB (윤도현 밴드),나는 나비,Why Be?,"
							내 모습이 보이지 않아  앞길도 보이지 않아  나는 아주 작은 애벌레 ,살이 터져 허물벗어  한번 두번 다시  나는 상처 많은 번데기 ,추운 겨울이 다가와  힘겨울지도 몰라  봄바람이 불어오면  이젠 나의 꿈을 찾아 날아 ,날개를 활짝 펴고  세상을 자유롭게 날꺼야  노래하며 춤추는  나는 아름다운 나비 ,날개를 활짝 펴고  세상을 자유롭게 날꺼야  노래하며 춤추는  나는 아름다운 나비 ,거미줄을 피해 날아  꽃을 찾아 날아  사마귀를 피해 날아  꽃을 찾아 날아  꽃들의 사랑을 전하는 나비 ,날개를 활짝 펴고  세상을 자유롭게 날꺼야  노래하며 춤추는  나는 아름다운 나비 ,날개를 활짝 펴고  세상을 자유롭게 날꺼야  노래하며 춤추는  나는 아름다운 나비  
",록/메탈,neutral: 45.5% sadness: 9.1% enthusiasm: 9.1% happiness: 18.2% love: 18.2%,happiness
35885438,정동원,잘생기면 다 오빠,사내[MAN],"
							웃어요 날 보며 웃어요 좋아요 기분이 좋아요 잘생기면 다 오빠 오빠 오빠야 나이가 뭐 중요한가요 그대만 행복하면 돼요 멋있으면 다 오빠 오빠 하루 중에 몇 번이나 웃고 사나요 하늘 한 번 올려다볼 틈도 없지요 웃어야지 복이 온대요 Ha! Ha! Ha! Ha! 따라 해봐요 찡그린 얼굴 활짝 펴봐요 난 그대의 연예인 그대의 스타 그댈 위해 노래할 거야 웃어요 날 보며 웃어요 좋아요 기분이 좋아요 잘생기면 다 오빠 오빠 오빠야 나이가 뭐 중요한가요 그대만 행복하면 돼요 멋있으면 다 오빠 오빠 다 오빠야 하루 종일 정신없이 바쁘다가도 천근만근 몸도 맘도 무겁다가도 피로가 싹 날아갈 거야 La! La! La! La! 콧노랠 불러 내 얼굴 보면 절로 힘이 나 난 그대의 비타민, 해피 바이러스 그댈 위해 노래할 거야 웃어요 날 보며 웃어요 좋아요 기분이 좋아요 잘생기면 다 오빠 오빠 오빠야 나이가 뭐 중요한가요 그대만 행복하면 돼요 멋있으면 다 오빠 오빠 다 오빠야 웃어요 날 보며 웃어요 좋아요 기분이 좋아요 잘생기면 다 오빠 오빠 오빠야 나이가 뭐 중요한가요 그대만 행복하면 돼요 멋있으면 다 오빠 오빠 다 오빠야 
",성인가요/트로트,love: 26.5% neutral: 41.2% happiness: 20.6% sadness: 8.8% enthusiasm: 2.9%,happiness
35457484,비오 (B.O.),Playlist,YOUTH,"
							Good morning What are you doing 오늘 네 기분은 어때 밖은 여전히 시끄러운데 혼자 집에 있는 넌 어떤 노랠 듣는지 혹시 날 생각하는지 You got me make this song 이 노래의 주인공 더 크게 틀어줘 Loud 하루 종일 나만 불러줘 Woo baby Make you feel like in Hawaii 넌 피아노를 좋아하니 알고 싶어 작은 취향도 네가 잠들 때나 막 두 눈을 떴을 때 가끔 센티해질 때는 어때 비 오는 날에도 I'll be on your playlist 되고 싶어 너의 Favorite song 이 노래는 너만 들어도 돼 It's about you Baby I'll be on your playlist Can you tell me how it feels Baby I'll be on your playlist I wish you like it Hip hop처럼 말할게 너는 빛나 Like CHANEL Ballad처럼 말해서 죽을 만큼 사랑해 Jay park처럼 설레게 만들고 Zion T 만큼 너를 위로해 줄게 네 폰 안에서 살고 싶어 뭐든 말만 해 준비돼있어 Woo I'll always be right there Wanna make you dance now baby 모든 게 완벽해 Baby 다 궁금해 난 Your everything 네가 잠들 때나 막 두 눈을 떴을 때 가끔 센티해질 때는 어때 비 오는 날에도 I'll be on your playlist 되고 싶어 너의 Favorite song 이 노래는 너만 들어도 돼 It's about you Let's go party up all night for the weekend 내가 데리러 갈게 Where you at 많이 들었겠지만 You are the perfect 네게서 눈을 뗄 수 없어 Everlast 떠나자 For the weekend 둘만 아는 먼 곳으로 밤새도록 We're just movin' Till the morn' 네가 잠들 때나 막 두 눈을 떴을 때 가끔 센티해질 때는 어때 비 오는 날에도 I'll be on your playlist 되고 싶어 너의 Favorite song 이 노래는 너만 들어도 돼 It's about you Baby I'll be on your playlist Can you tell me how it feels Baby I'll be on your playlist I wish you like it Baby I'll be on your playlist Can you tell me how it feels Baby I'll be on your playlist I wish you like it 
",R&B/Soul,neutral: 66.7% sadness: 10.0% happiness: 16.7% love: 6.7%,happiness
37086834,dori,사랑노래,사랑노래,"
							뻔하디 뻔한 그런 사랑 노래 널리고 널린 그런 사랑 노래 라고 생각하고 살던 내가 이렇게 변했어,이제는 불러 너를 위한 노래 이렇게 불러 la-la-la la-la-la 이건 우릴 위한 노래야 ,또 내 사랑 노래가 나와 길거리에  그때처럼 불러 줄게 네게 너와 함께 불렀었던 노래 네게만 닿기만 바라 정말,또 난 사랑 노랠 만들고 길거리에 그때처럼 불러 줄게 네게 너와 함께 글로 썼던 노래 네게만 닿기만 바라 정말,뻔하디 뻔한 그런 사랑 노래 널리고 널린 그런 사랑 노래 라고 생각하고 살던 내가 이렇게 변했어,이제는 불러 너를 위한 노래 이렇게 불러 la-la-la la-la-la 이건 우릴 위한 노래야,오래 사랑했던 내 맘속 그 길 위엔 새로 쓰는 사랑은 의미가 없고 너와 함께 부르고 싶은 노래 네게만 닿기만 바라 정말,떠난 사랑 노래라고 말하지 못해    다시 쓰는 사랑엔 의미가 있고 너와 함께 부르고 싶은 노래 네게만 닿기만 바라 정말,뻔하디 뻔한 그런 사랑 노래 널리고 널린 그런 사랑 노래 라고 생각하고 살던 내가 이렇게 변했어,이제는 불러 너를 위한 노래 이렇게 불러 la-la-la la-la-la 이건 우릴 위한 노래야,아직 미완성인 사랑 노래 네게 남겨둘게 이 노랠 다시 돌아와서 날 안아줘 ,아직 미완성인 사랑 노래 네게 남겨둘게 이 노랠 다시 돌아와서 날 안아줘 ,뻔하디 뻔한 그런 사랑 노래 널리고 널린 그런 사랑 노래 라고 생각하고 살던 내가 이렇게 변했어,이제는 불러 너를 위한 노래 이렇게 불러 la-la-la la-la-la 이건 우릴 위한 노래야
					",R&B/Soul,happiness: 55.8% neutral: 32.6% sadness: 7.0% love: 4.7%,happiness
37127953,안재우,꽃 (Prod. Inf),꽃,"
							꽤나 꽃다운 나이에 만나 서롤 위해 꽤 많은걸 바쳤고 꽤나 아름다운 이야길 썼어 꽤나 아름다운 추억을 쌓았고 가끔은 걱정했어 너의 가장 아름다운 시절에 날 만나 시간 낭비한건 아닌지 내 괜한 걱정이겠지 그래야만 해 반드시,누가 널 대신하겠어 그냥 좀 돌아와 이 말을 반복했던 작년 이 맘 때쯤엔 분명 네가 내 전부라고 내 말이 맞다고 어린애 마냥 떼를 썼는데 이젠 아냐 네 말대로 네가 다가 아니었어 근데 네가 준 사진첩은 내 보물 1호야 널 맘에서는 못 지워,네가 좋아하던 내 이별 노래의 주인공은 이제 너라서 그게 조금 슬플 뿐이야 다른건 없어 다음 가사말은 뻔해 넌 알 수도 있겠네 여전히 너 없인 어려워 지나갈게 하필 너와 걷던 거릴 지날 때 또 하필 너와 같은 뒷모습을 봤을 때 모른 척할게 꾹 참고 고갤 돌릴게 꾹 참고,근데 나름 좋았던 것도 맞지? 너도 기억나겠지 그 땐 뭐가 그리 좋다고 웃음만 나왔지 분명 행복한 기억은 맞지만 어쩌면 다신 못할 사랑 아닐까,너나 나나 전부 똑같아 이제 와서야 생각해 보면 다를 것도 없네 이제 와서야 생각해 보면 어렸던게 맞아 네 탓이 아니라 어린 풋내기 흔한 사랑이었다고,이제 안 뱉을게 ""잘할 수 있는데"" 라는 말도 ""있어줘 옆에"" 라는 흔해 빠진 말도,지금 네 옆에 사람과 길거리에서 내 노랠 전부 들어줄래 그럼 그냥 모른척 지나가줄래 넌 이제 넌 어렸던 너는 기억에 없어 소중히 간직해둘게 다 이 노래에 소중히 기억해둘게 다 이 노래에,네가 좋아하던 내 이별 노래의 주인공은 이제 너라서 그게 조금 슬플 뿐이야 다른건 없어 다음 가사말은 뻔해 넌 알 수도 있겠네 여전히 너 없인 어려워 지나갈게 하필 너와 걷던 거릴 지날 때 또 하필 너와 같은 뒷모습을 봤을 때 모른 척할게 꾹 참고 고갤 돌릴게 꾹 참고,꽤나 꽃다운 나이에 만나 서롤 위해 꽤 많은걸 바쳤고 꽤나 아름다운 이야길 썼어 꽤나 아름다운 추억을 쌓았고
					","R&B/Soul, 인디음악",neutral: 53.4% sadness: 24.1% love: 12.1% happiness: 10.3%,happiness
985739,다이나믹 듀오,고백(Go Back) (Feat.정인),Double Dynamite,"
							이건 슬픈 자기소개서  친구들아 sing it together  돌아와줘 뜨거운 summer  alright alright  it's so wonderful world  난 핸들이 고장 난 eight톤 트럭  내 인생은 언제나 삐딱선  세상이란 학교에 입학 전  나는 꿈이라는  보물 찾아 유랑하는  해적선 sun like one piece  comes up and down  일출몰의 반복이  서둘러 내방에 달력을 넘긴다  억지로 26번째  미역국을 삼킨다  oh no 벌써 넓어지는 이마  왜이리 크냐  어린 꼬마들의 키가  때론 명예 돈 욕심도  조금 납니다  제발 떠나가지 마라 내 님아  하루를 밤을 새면 이틀은 죽어  이틀을 밤새면 나는 반 죽어  위통약은 내 생활 필수품  위통약은 내 생활 필수품  come on  oh 나의 늦은 20대 고백  변해버린 모습 그대로 ok  고백  다 커버린 원숭이들의 고백  oh 나의 늦은 20대 고백  변해버린 모습 그대로 ok  고백  다 커버린 원숭이들의 고백  난 수염 난 피터팬  With my 팅커벨  음악 숲에 숨어 모험을 하는  내 삶이 네버랜드  라고 생각 했던 것도 잠시  세월이란 독약을 마신  후 세상을 보는 내눈이 바뀌어  내 look도 바뀌어 욕심도 살쪄  오토바이를 팔고  자동차를 사고파  시끄러운 클럽 보단  산에 가고파  세 들어 사는 것도 지겨워  집을 사고파  나 자리 잡고파  이제 출세 하고파  하나 둘 나이가 먹어 가니까  이상하게 시간이 점점 빨리 가  나도 이제 어른이야  군대 갔다 오면 곧 서른이야  oh 나의 늦은 20대 고백  변해버린 모습 그대로 ok  고백  다 커버린 원숭이들의 고백  oh 나의 늦은 20대 고백  변해버린 모습 그대로 ok  고백  다 커버린 원숭이들의 고백  이제는 다 커버린 나의 고백  철 없던 때로 I wanna go back  이건 내 이야기 나의 노래  It's alright  내 고백  It's alright  내 노래  이제는 다 커버린 나의 고백  철 없던 때로 I wanna go back  이건 내 이야기 내 노래  It's alright  내 고백  It's alright  내 노래  oh 나의 늦은 20대 고백  변해버린 모습 그대로 ok  고백  다 커버린 원숭이들의 고백  oh 나의 늦은 20대 고백  변해버린 모습 그대로 ok  고백  다 커버린 원숭이들의 고백  I wanna go back 이건 내 노래  다 커버린 원숭이가  부르는 노래  I wanna go back 이건 내 노래  다 커버린 원숭이가  부르는 노래  d d double dynamite  사람들은 변하나 봐  d d double dynamite  우리들도 변했잖아  d d double dynamite  사람들은 변하나 봐  d d double dynamite  우리들도 변했잖아  Good Night  
",랩/힙합,neutral: 72.9% enthusiasm: 1.7% love: 1.7% anger: 3.4% sadness: 6.8% happiness: 13.6%,happiness
33749109,전소미,DUMB DUMB,DUMB DUMB,"
							거울 앞에서 또 연습해,두 눈을 크게 떠,이런 표정을 넌 좋아해,어떻게 하면 더 연약해 청초해 보일까,안 꾸민듯 꾸며보곤 해, 여자의 마음을 너무 몰라 넌,Let me just say it now,두려운 내 모습까지 감싸 안아줘,난 네 머리 꼭대기에서 춤춰 you dumb dumb,난 네 머리 꼭대기에서 춤춰 you dumb dumb,영혼까지 끌어 떠는 내숭 ,결국 이게 다 널 위한거야,Dumb dumb dumb,순수한 내 눈빛보고 잔머리 굴리지말고,Let’s play dumb dumb dumb,원래 많이 못 먹어요 양이 적어서 yeah,벌렌 절대 못 잡아요 너무 무서워,Nah, I aint got time for that Tried to act the part and rewind it back Over and over, shows over, take or leave It’s make love or, make believe,여자의 마음을 너무 몰라 넌,Let me just say it now,두려운 내 모습까지 감싸 안아줘,난 네 머리 꼭대기에서 춤춰 you dumb dumb,난 네 머리 꼭대기에서 춤춰 you dumb dumb,영혼까지 끌어 떠는 내숭 ,결국 이게 다 널 위한거야,Dumb dumb dumb,순수한 내 눈빛보고 잔머리 굴리지말고,Let’s play dumb dumb dumb,Hey dumb dumb,네가 사랑에 빠진건 내 계획대로 done done,Hey dumb dumb,이제 애쓰지 않아도 tell me that I’m the one one,Hey dumb dumb,네가 사랑에 빠진건 내 계획대로 done done,Hey dumb dumb,이제 애쓰지 않아도,난 네 머리 꼭대기에서 춤춰 you dumb dumb 
",댄스,sadness: 26.9% love: 23.1% neutral: 30.8% happiness: 19.2%,happiness
5748499,씨스타,SHAKE IT,SHAKE IT,"
							너만을 유혹하는 춤  우우우 우우우우 심장에 매력 발산 중  우우우 우우우우 손끝만 스쳐도 막 쿵쿵쿵쿵 Oh 내 맘이 흔들려 Shake it shake it for me Shake it shake it for me 나나나 나나나 나나나  Hey 나나나 나나나 나나나  짜릿한 이 느낌  날 춤을 추게 해  지금 이 순간  Shake it Bae bae baby Love me love me love me now 흔들리는 내 맘 모르겠니 So let's dance Just shake it let's dance 좀 더 핫하게 완전 와일드하게 Make it louder 우우우 더 크게 make it louder 우우우 날 자꾸 흔들어 흔들어 놀라게 흔들어 Shake it oh shake it 밤새 나와 Shake it baby 아주 fun하고 smart하게  흔들흔들어 온몸이 찌릿찌릿 우리 둘이  흔들흔들어 심하게 통하니 여기 불났으니 When I Move  움직여 자리 잡았으니 Shake it shake it for me Shake it shake it for me 나나나 나나나 나나나  Hey 나나나 나나나 나나나  짜릿한 이 느낌  날 춤을 추게 해  지금 이 순간  Shake it Bae bae baby Love me love me love me now 흔들리는 내 맘 모르겠니 So let's dance Just shake it let's dance 좀 더 핫하게 완전 와일드하게 Make it louder 우우우 더 크게 make it louder 우우우 날 자꾸 흔들어 흔들어 놀라게 흔들어 Shake it oh shake it 밤새 나와 Shake it baby Shake it oh shake it Shake it up shake it for me Shake it oh shake it Shake it up shake it for me Shake it oh shake it Shake it up shake it for me Shake it oh shake it Shake it up shake it for me Shake it for me my baby Shake it for me my baby 그렇게 모두 모여 dance Just shake it let's dance 좀 더 핫하게 완전 와일드하게 Make it louder 우우우 더 크게 make it louder 우우우 날 자꾸 흔들어 흔들어 놀라게 흔들어 Shake it oh shake it 밤새 나와 Shake it baby 
",댄스,love: 32.1% happiness: 57.1% neutral: 10.7%,happiness
37075776,지민,Closer Than This,Closer Than This,"
							너도 기억하니? 우리 첫 만남이 수줍고 어색했던 그때 문득 돌아보니 어느새 여기까지 함께 걸어왔던 거야 때론 넘어져 울기도 하고 서로의 어깰 토닥여 주고 눈물로 여울져 바라보며 서로의 이름을 불러줬지 6월 13일 그날부터 오늘의 지금까지 너와 난 Even if you're not here 같은 자리에 always Don’t have to worry now 잠시 이 손을 놓지만, 작은 쉼표일 뿐인걸 Just call my name out loud 다시 보랏빛 물들 그날 ‘Cause anytime you want me (I'll be) Right here where you call me (I'll be) I could never let you go Never let you go Whenever you need me (I'll be) If you believe me (I'll be) I'll never let you go Never let you go 비가 내리면 비 맞으며 노래하던 그때를 기억할게 눈이 내리면 눈 맞으며 웃어주던 널 추억하며 다시 만날 봄날에 못다 한 얘길 전할게 My love, my babe 영원히 네 곁에 일곱은 하나 right 두근거려 지금도 하나의 마음 잠깐 눈을 감아 눈앞에 서 있을게 oh Don’t have to worry now 잠시 이 손을 놓지만, 작은 쉼표일 뿐인걸 Just call my name out loud 다시 보랏빛 물들 그날 ‘Cause anytime you want me (I'll be) Right here where you call me (I'll be) I could never let you go Never let you go Whenever you need me (I'll be) If you believe me (I'll be) I'll never let you go Never let you go 하나 된 맘으로 두드리면 그 웃음으로 문을 열어줘 멈췄던 시간이 돌아오면 Baby I’ll come back to you 다 함께 부르자 이 노래 다시 하나 될 그날에 I could never let you go Never let you go 더 크게 부르자 이 노래 다시 하나 될 수 있게 I'll never let you go Never let you go 다 함께 부르자 이 노래 다시 하나 될 그날에 I could never let you go Never let you go 더 크게 부르자 이 노래 다시 하나 될 수 있게 I'll never let you go Never let you go
					",랩/힙합,love: 35.5% sadness: 9.7% neutral: 29.0% happiness: 25.8%,happiness
36903564,릴러말즈 (Leellamarz),거리에서 (Feat. ASH ISLAND),인생은 한번이야,"
							거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가 다른 남자를 만나 거리에서 내 노래가 나와 텅 빈 가슴을 채웠었지, 야망으로 (야망으로) 어떻게 너가 다른 남자를 만나,Ay, girl, how you do that? 도대체 어떻게 그래 내게로부터 You running away 잡으러 갈 거야, 내 노래들이 너가 남자랑 둘이 있을 때 들리게, 내 목소리 혹시 그 사람이랑 잘 돼가는 중이었다면 미안해, Sorry Oh, yeah, 일어나면 축제 Oh, yeah, 급하다 급해 Oh, yeah, 웃어, 짓궂게 그리울 일 없게 일을 해야겠지 Yeah, racks on racks 두르지, Chanel bags 너가 원하던 게 이제 다 있는데 이 내용마저 클리셰야 질척거리는 게 나는 취향인가 봐 다 지나고 아픈 거, 이게 후회인가 봐 그냥 접어서 넣어 전부 상자에다가 나중에 시간 되면 한 번씩 꺼내봐,거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가 다른 남자를 만나 거리에서 내 노래가 나와 텅 빈 가슴을 채웠었지, 야망으로 (야망으로) 어떻게 너가 다른 남자를 만나,여전히 거기 있을 텐데 못 지운 사진이 수백 개 지우려고 하면 지우려 할수록 이쁜 것도 전부 구겨질 텐데,그 XX보다 내가 못 한 게 뭐야 나는 밤새 너를 지켰지, All night long 다시 와주길 바란 소파 너 빼곤 그대로 있어, 정말로 빛이 쏟아 내리던 날 너는 나의 손을 잡았고 영원할 것처럼 말한 ‘Let's just stay one more night’ 말뿐이었잖아 Black rose in my heart 변해버린 너와 나 With my broken heart 질척거리지 않을게, 다시 돌아와 다 끝났어, 아프고 너도 후회하잖아 지난 추억들을 꺼내볼까 너와 나 이 노래들 전부 다 너의 얘기잖아,거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가 다른 남자를 만나 거리에서 내 노래가 나와 텅 빈 가슴을 채웠었지, 야망으로 (야망으로) 어떻게 너가 다른 남자를 만나,거리에서 내 노래가 나와 배낭 메고 여행이나 갈까 지나고 보니 시간은 참 빨라 어떻게 너가
					",랩/힙합,happiness: 14.5% neutral: 61.8% love: 10.9% sadness: 12.7%,happiness
36061453,주시크 (Joosiq),나는 설�,나는 설�,"
							어제 꿈에 네가 나왔어 날 보며 이제 넌 웃던데 나는 꿈인 줄 알았는데 설� 눈 뜨기 싫도록 Too late for.. 이제 너도 다른 사람을 만나 새로운 사랑을 또 시작했나 봐 전해 듣긴 했어 너의 그 사람도 내 노래를 자주 즐겨 듣는다고 세상 사람들이 다 즐겨 듣는 내 노랜 너를 생각해서 썼는데 혹시 너만 아직도 모르는 건 아닌지 그와 함께 듣는지 어제 꿈에 네가 나왔어 날 보며 이제 넌 웃던데 나는 꿈인 줄 알았는데 설� 눈 뜨기 싫도록 Too late for.. Wooah ? 아직 너로 가득해 아무래도 여전해 아직 너로 가득해 난 Too late for.. 그 사람과 내 노래를 들을 땐 어때 우리 생각이 나긴 할까? 난 아직 이렇게 너를 들려주고 싶어 근데 너 행복 하니? 어제 꿈에 네가 나왔어 날 보며 이제 넌 웃던데 나는 꿈인 줄 알았는데 설� 눈 뜨기 싫도록 Too late for.. Wooah ? 아직 너로 가득해 아무래도 여전해 아직 너로 가득해 난 Too late for.. 
","R&B/Soul, 인디음악",enthusiasm: 11.5% love: 15.4% neutral: 42.3% anger: 11.5% happiness: 15.4% sadness: 3.8%,happiness
33632153,에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래 (Feat. Colde),비 오는 날 듣기 좋은 노래,"
							비가 오고 네가 생각나 비가 오고 또 비가 오고 슬픈 음악이 흐르면 옛 노래처럼 네가 생각나 네가 생각나 비가 오고 잠이 안 오고 슬픈 음악이 흐르면 옛 가사처럼 네가 생각나 네가 생각나 네가 생각나 술이 물처럼 넘어가네 오늘따라 몸이 예전 같지 않은 걸 내 마음이 모르나 봐 때마침 네가 좋아했던 옛 노래도 흐르니 다시 손 틈새 스며드는 memory 위험해 위험해 속 시원하게 운다 감정을 일절 금했다간 한 순간에 훅 가 구차하게 내 탓 네 탓 이 쓸쓸한 날씨 탓 하긴 싫다 마음 편히 널 그리워할래 인생 뭐 있냐 어차피 알 수 없는 내일인데 I know I know you will never take me back 마음이 약해질 수록 술이 더 세지네  이런 내가 싫겠지만 이해해 인생 뭐 있냐 몇 장 뒤엔 마지막 페이지인데 I know I know you will never take me back 그칠 때만 되면 또 다시 비가 내리네 난 잘 지내 비가 오고 또 비가 오고 슬픈 음악이 흐르면 옛 노래처럼 네가 생각나 네가 생각나 비가 오고 잠이 안 오고 슬픈 음악이 흐르면 옛 가사처럼 네가 생각나 네가 생각나 네가 생각나 다 잊고 싶었지만 증발했다고 믿었던 추억이 비가 됐나 봐 창밖에 쏟아지는 빗방울 내 마음을 두드리면 엉킨 감정을 풀고 다시 이어지는 인연 괜찮은 척 해서 더 아파야 했던 지난 날 이젠 웃으며 맞이하네 공허한 밤 혼자 내뱉는 이 넋두리도 메아리 치다 지쳐 언젠가 끝나겠지 뭐 내버려 둬 사랑 뭐 있냐 어차피 돌아서면 남인데 I know I know you will never take me back 몸이 멀어질 수록 멀어지는게 마음인데 이런 내가 싫겠지만 이해해 사랑 뭐 있냐 몇 장 뒤엔 마지막 페이지인데 I know I know you will never take me back 그칠 때만 되면 또 다시 비가 내리네 잘 지내 비가 오고 또 비가 오고 슬픈 음악이 흐르면 옛 노래처럼 네가 생각나 네가 생각나 비가 오고 잠이 안 오고 슬픈 음악이 흐르면 옛 가사처럼 네가 생각나 네가 생각나 네가 생각나 비 오는 날에 듣기 좋은 노래 자꾸만 더 늘어가네요 비가 오고 비가 오고 또 비가 오고 슬픈 음악이 흐르면 옛 노래처럼 네가 생각나 네가 생각나 비가 오고 잠이 안 오고 슬픈 음악이 흐르면 옛 가사처럼 네가 생각나 네가 생각나 네가 생각나 비 오는 날에 듣기 좋은 노래 자꾸만 더 늘어가네요 이 비가 그치는 날에 해 뜨는 날에 이런 노래 그만할게요 
",랩/힙합,neutral: 60.6% happiness: 12.1% love: 12.1% sadness: 10.6% anger: 4.5%,happiness
35008525,임영웅,무지개,IM HERO,"
							오늘 하루 어땠었나요 많이 힘들었나요 쉬지 않고 달려왔던 길에서 나와 함께 쉬어가요 그냥 아무런 준비도 없이 떠나볼까요 평범해도 좋으니까 우리 함께 가요 Du Du Du Du Du 행복 가득 담은 배낭 하나 메고서 답답했던 일상과 도심을 벗어나 Du Du Du Du Du Du Du Du 떠나볼래요 힘껏 살다 보니 무뎌져 헝클어진 머리도 괜찮다며 그댈 안아줄 사람 바로 그대 곁에 있죠 까만 선글라스 하나 챙겨서 떠나볼까요 평범해도 좋으니까 우리 함께 가요 Du Du Du Du Du 행복 가득 담은 배낭 하나 메고서 답답했던 일상과 도심을 벗어나 Du Du Du Du Du Du Du Du 떠나볼래요 우리 함께 가요 Du Du Du Du Du 행복 가득 담은 배낭 하나 메고서 답답했던 일상과 도심을 벗어나 Du Du Du Du Du Du Du Du 떠나볼래요 우리 함께 가요 Du Du Du Du Du Du Du Du Du Du Du Du Du 떠나볼래요 Du Du Du Du Du Du Du Du 떠나볼래요 Du Du Du Du Du Du Du Du 지금 떠나요 
",록/메탈,enthusiasm: 9.5% neutral: 61.9% sadness: 4.8% love: 9.5% happiness: 14.3%,happiness
37436294,도영 (DOYOUNG),새봄의 노래 (Beginning),청춘의 포말 (YOUTH) - The 1st Album,"
							새로이 불어오는 새봄의 바람 부를게 바람 따라 더 퍼질 노래 겨울 지나 피어난 내 꿈과 소원을 말할 수 있게,초록을 담은 이 도시를 껴안아 날아 더 위로 저 하늘 닿을 때까지,우주를 넘어 뛰어놀 수 있다면 나의 바다를 건너 함께 날 수 있다면 노래를 타고 내 꿈에 닿을 때까지 내 우주를 넘어 부를게 새봄의 노래를,달려가 상상 속의 별들의 바다 부를게 반짝이는 새벽별처럼 어둠 끝에 기다린 널 만나 영원히 꿈꿀 수 있게,길을 잃었던 날 지켜준 계절과 날아 더 위로 이 세상의 끝까지,우주를 넘어 뛰어놀 수 있다면 나의 바다를 건너 함께 날 수 있다면 노래를 타고 내 꿈에 닿을 때까지 내 우주를 넘어 부를게 새봄의 노래를,구름에 가려 빛을 잃었던 날 바래진 밤 위로 별을 찾을 때까지 날개를 달아 저 파도를 따라 눈앞에 펼쳐진 수평선까지 날아 저 하늘 위로,저 우주를 함께 날아갈 거야 온 세상을 가득 벅차게 노래할 거야 이 노랠 타고서 내가 꿈꿔왔던 그곳에서 만나, 너에게 새봄의 노래를
					",발라드,neutral: 58.1% sadness: 12.9% happiness: 19.4% enthusiasm: 9.7%,happiness
34331505,KOONTA (쿤타),바래 (Feat. 정인) (Prod. TOIL),쇼미더머니 10 Semi Final,"
							1982년 12월 30일  태어나자마자 여긴 추운 겨울이었네 우린 시작부터 남들보다 힘들게 만났네 끝에서 시작 그날 밤은 기적으로 빛났네,이해하기 힘든 삶이지만 우린 살았네 지나온 순간 부둥켜안고 울던 기억 몇 개 내 삶이 영화면 그때가 제일 아름다웠네 서로가 있어서 아픔도 추억이 됐네,기억나? 처음 얻은 작업실에 물이 찼던 때 종이로 만든 녹음 부스를 등에 이고 울었네 가난하면 추억도 지킬 수 없단 걸 배울 때 처음으로 이빨을 깨물고 목적지를 정했네,변하지 않으면 모든 게 사라질까 봐 난 사실 겁이 났어 여기 혼자 남는다는 게 그래서 나왔지 여기에 난 돈이 필요해 행복이 돈이면 난 목적지를 정했네,우리가 영원하길 바래 (그대랑 나도 그대랑 나도) 이제는 행복하길 바래 (그대랑 나도 그대랑 나도) 어둡던 거실에 혼자 울던 내 방에 이제 텅 빈 집에 좋은 얘기들로 가득 채울 거야 웃음뿐이기를 바래,매일이 배우는 삶 일어나 실패는 정답으로 가는 가장 빠른 답 예술가란 말로 경쟁에서 언제나 도망가 숨지 마 안태현이 쿤타 잊지 마,잃은 돈이 얻은 돈보다 많아도 걱정 마 어제도 그랬 듯 오늘도 만들어 낼 테니까 흘러간 시간은 잊어본 적이 없지 난 더 흘러가면 언젠가 바다로 갈 테니까,기억나 눈물로 만든 조그만 기적들 새로운 생명에 꿈을 접고 웃던 친구는 결국에 둘째를 가졌고 행복도 찾았네 인생이 게임이라면 최고의 상금을 받았네,친구들이 먼저 건너간 강을 내가 건너 아니 모두가 건너간 강을 이제서야 건너 우리가 여기 있는 이유 살아남은 이유 엄마 잘 봐 행복을 다시 찾아올 테니까,우리가 영원하길 바래 (그대랑 나도 그대랑 나도) 이제는 행복하길 바래 (그대랑 나도 그대랑 나도) 어둡던 거실에 혼자 울던 내 방에 이제 텅 빈 집에 좋은 얘기들로 가득 채울 거야 웃음뿐이기를 바래,끝이라고 울먹이던 그때 엄만 말했지  현실이 너무 아프고 세상이 널 흔들어도 잊지 마 힘들었던 만큼,돌아올 거야  돌아올 거야 너의 그날이 올 거야,우리가 영원하길 바래 (그대랑 나도 그대랑 나도) 이제는 행복하길 바래 (그대랑 나도 그대랑 나도) 어둡던 거실에 혼자 울던 내 방에 이제 텅 빈 집에 좋은 얘기들로 가득 채울 거야 웃음뿐이기를 바래,바래 바래 바래 오오 오 바래 바래 바래  후우 우우 우우우 우
					",랩/힙합,neutral: 46.3% sadness: 29.9% anger: 1.5% love: 13.4% happiness: 9.0%,happiness
